#START7777
# YYMMDDHHMI   STN         LON.         LAT.  S   VIS1  VIS10    WW1   WW15
#        KST    ID        (deg)        (deg)       (m)    (m)              
202508092300    90 128.56472778  38.25085068  1  10885   -999      0   -999
202508092300    95 127.30419922  38.14786911  2  50000   -999      0   -999
202508092300    98 127.06069946  37.90187836  2  38681   -999      0   -999
202508092300    99 126.76647949  37.88589096  2  10964   -999      0   -999
202508092300   100 128.71833801  37.67713165  2  41083   -999      0   -999
202508092300   101 127.73570251  37.90261841  2  25760   -999      0   -999
202508092300   102 124.71237183  37.97396088  2  32778   -999      0   -999
202508092300   104 128.85534668  37.80456161  1  36275   -999      0   -999
202508092300   105 128.89099121  37.75146866  2  50000   -999      0   -999
202508092300   106 129.12432861  37.50709152  2  50000   -999      0   -999
202508092300   108 126.96579742  37.57141876  1  20639   -999      0   -999
202508092300   112 126.62490082  37.47771835  1  30980   -999      0   -999
202508092300   114 127.94658661  37.33749008  1  50000   -999      0   -999
202508092300   115 130.89863586  37.48128891  1  36090   -999      0   -999
202508092300   119 126.98300171  37.25746155  2  26610   -999   -999   -999
202508092300   121 128.45742798  37.18125916  1  32099   -999      0   -999
202508092300   127 127.95249939  36.97045135  2  49347   -999      0   -999
202508092300   129 126.49389648  36.77658081  2  14949   -999   -999   -999
202508092300   131 127.44065857  36.63924026  2  39301   -999      0   -999
202508092300   133 127.37210083  36.37199020  1  23520   -999      0   -999
202508092300   135 127.99458313  36.22024918  2   4939   -999     10   -999
202508092300   136 128.70733643  36.57292938  2  13830   -999      0   -999
202508092300   137 128.15740967  36.40837097  2   8925   -999      8   -999
202508092300   138 129.38002014  36.03200912  2  20479   -999      0   -999
202508092300   143 128.65295410  35.87797165  2  24187   -999      0   -999
202508092300   146 127.11717987  35.84091949  2  28270   -999      0   -999
202508092300   155 128.57281494  35.17018890  1  22590   -999     51   -999
202508092300   156 126.89156342  35.17293930  1   6758   -999     61   -999
202508092300   159 129.03202820  35.10467911  1  32691   -999      0   -999
202508092300   165 126.38150787  34.81732178  1  11280   -999     61   -999
202508092300   168 127.74063110  34.73928833  2  25378   -999     81   -999
202508092300   169 125.45104980  34.68719101  2  44794   -999     61   -999
202508092300   170 126.70182037  34.39590073  1   1854   -999     62   -999
202508092300   172 126.59899902  35.34823990  2   7800   -999     51   -999
202508092300   174 127.36940002  35.02040100  1   6713   -999     62   -999
202508092300   177 126.68772125  36.65758896  2  19650   -999      0   -999
202508092300   184 126.52969360  33.51411057  1  14330   -999     61   -999
202508092300   189 126.56529999  33.24615860  1   7945   -999     61   -999
202508092300   192 128.04003906  35.16378021  2  11102   -999     51   -999
202508092300   201 126.44634247  37.70738983  1  36738   -999      0   -999
202508092300   202 127.49446106  37.48862839  1  16559   -999      0   -999
202508092300   203 127.48420715  37.26398849  1  18969   -999      0   -999
202508092300   211 128.16714478  38.05986023  2  23096   -999      0   -999
202508092300   212 127.88043213  37.68360138  2  21082   -999      0   -999
202508092300   216 128.98928833  37.17037964  1  50000   -999      0   -999
202508092300   217 128.64590454  37.38148880  2  23628   -999      0   -999
202508092300   221 128.19433594  37.15927887  1  23588   -999      0   -999
202508092300   226 127.73415375  36.48760986  1  13536   -999      0   -999
