TIME,STN,LON,LAT,CH_LOW,CH_MID,CH_TOP,CA_TOT
202508161914,90,128.56472778,38.25085068,7620,7620,7620,0.0
202508161914,93,127.75443268,37.94738007,7620,7620,7620,0.0
202508161914,95,127.30419922,38.14786911,7620,7620,7620,0.0
202508161914,98,127.06069946,37.90187836,7620,7620,7620,0.0
202508161914,99,126.76647949,37.88589096,7620,7620,7620,0.0
202508161914,100,128.71833801,37.67713165,7620,7620,7620,1.0
202508161914,101,127.73570251,37.90261841,7620,7620,7620,0.0
202508161914,102,124.71237183,37.97396088,335,7620,7620,8.0
202508161914,104,128.85534668,37.80456161,7620,7620,7620,0.0
202508161914,105,128.89099121,37.75146866,7620,7620,7620,0.0
202508161914,106,129.12432861,37.50709152,7620,7620,7620,0.0
202508161914,108,126.96579742,37.57141876,1039,7620,7620,2.0
202508161914,112,126.62490082,37.47771835,7620,7620,7620,0.0
202508161914,114,127.94658661,37.33749008,7620,7620,7620,0.0
202508161914,115,130.89863586,37.48128891,7620,7620,7620,0.0
202508161914,119,126.98300171,37.25746155,7620,7620,7620,1.0
202508161914,121,128.45742798,37.18125916,7620,7620,7620,1.0
202508161914,127,127.95249939,36.97045135,7620,7620,7620,1.0
202508161914,129,126.49389648,36.77658081,7620,7620,7620,2.0
202508161914,130,129.41278076,36.99176025,7620,7620,7620,0.0
202508161914,131,127.44065857,36.63924026,7620,7620,7620,0.0
202508161914,133,127.37210083,36.37199020,7620,7620,7620,1.0
202508161914,135,127.99458313,36.22024918,1462,7620,7620,0.0
202508161914,136,128.70733643,36.57292938,1402,7620,7620,1.0
202508161914,138,129.38002014,36.03200912,7620,7620,7620,0.0
202508161914,140,126.76135254,36.00529861,5618,7620,7620,7.0
202508161914,143,128.65295410,35.87797165,7620,7620,7620,0.0
202508161914,146,127.11717987,35.84091949,7620,7620,7620,0.0
202508161914,152,129.33468628,35.58237076,7620,7620,7620,0.0
202508161914,155,128.57281494,35.17018890,7620,7620,7620,0.0
202508161914,156,126.89156342,35.17293930,7620,7620,7620,0.0
202508161914,159,129.03202820,35.10467911,7620,7620,7620,0.0
202508161914,162,128.43560791,34.84540939,7620,7620,7620,0.0
202508161914,165,126.38150787,34.81732178,7620,7620,7620,1.0
202508161914,168,127.74063110,34.73928833,7620,7620,7620,0.0
202508161914,169,125.45104980,34.68719101,7620,7620,7620,0.0
202508161914,170,126.70182037,34.39590073,7620,7620,7620,0.0
202508161914,172,126.59899902,35.34823990,7620,7620,7620,0.0
202508161914,174,127.36940002,35.02040100,7620,7620,7620,0.0
202508161914,177,126.68772125,36.65758896,7620,7620,7620,0.0
202508161914,181,127.38458252,36.63993835,7620,7620,7620,0.0
202508161914,184,126.52969360,33.51411057,7620,7620,7620,6.0
202508161914,185,126.16282654,33.29381943,7620,7620,7620,0.0
202508161914,188,126.88020325,33.38676834,7620,7620,7620,3.0
202508161914,189,126.56529999,33.24615860,7620,7620,7620,4.0
202508161914,192,128.04003906,35.16378021,7620,7620,7620,0.0
202508161914,201,126.44634247,37.70738983,6819,7620,7620,0.0
