lon,lat,wl,attwl,obsnm,rf,kind,dataType,ymdhm,obscd,fbscd,wrnwl,almwl,srswl,fcodvcd,sttnm,sumrf24,wl10,cnfno,sfw,cnfdt,appsdt,cnfotf,cmt,cnfseq,fvanm,addr,seq,media_nm,hls_url,rsobscd,observationCount,totalcnt,fldcnt0,fldcnt1,fldcnt2,fldcnt3,fldcnt4,fldcnt5,cnt,itm,itmid,ansid,rsrt,crwl,crewl,dwl,msg,act,fvacnt,fvacd,ospilwl,rwl,iqty,tdqty,spnds,anctm,spnefttm,spnttl,spnzn,pspeftds,cctvurl,cctvhurl,cctvtype,media_id,media_type,proto_type,media_status,hls_status,fw,floodCode,floodName,floodSubName,ldUrl,hdUrl,addtcd,data,note
126.91444444444446,37.488055555555555,0.56,,서울시(신대방1교),,,flood,2025-09-07 14:30,1018698,,2.90,3.70,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.1413888888889,35.81222222222222,3.26,,전주시(서천교),,,flood,2025-09-07 14:30,3301657,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.85666666666665,35.16694444444444,1.06,,광주광역시(유촌교),,,flood,2025-09-07 14:30,5001650,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.57222222222222,36.78388888888889,0.45,,증평군(반탄교),,,flood,2025-09-07 14:30,3011625,,2.50,3.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.35194444444443,35.57666666666667,0.94,,울산시(병영교),,,flood,2025-09-07 14:30,2201690,,4.40,5.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.87805555555555,36.79,0.89,,괴산군(비도교),,,flood,2025-09-07 14:30,1004646,,3.00,3.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.86694444444444,35.67361111111111,2.33,,청도군(매전교),,,flood,2025-09-07 14:30,2021630,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.46333333333334,35.14944444444444,0.79,,순천시(용서교),,,flood,2025-09-07 14:30,4009608,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.18333333333334,38.08833333333334,2.33,,인제군(리빙스턴교),,,flood,2025-09-07 14:30,1011695,,6.50,7.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.68416666666667,37.36611111111111,1.36,,정선군(와평교),,,flood,2025-09-07 14:30,1001645,,4.00,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.73222222222222,35.03722222222222,4.85,,나주시(나주대교),,,flood,2025-09-07 14:30,5004650,,11.00,12.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.3913888888889,35.40861111111111,1.36,,남원시(동림교),,,flood,2025-09-07 14:30,4005670,,4.30,5.30,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.08027777777778,36.209722222222226,2.73,,논산시(논산대교),,,flood,2025-09-07 14:30,3013670,,6.00,7.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.87166666666666,36.96611111111111,0.70,,충주시(국원대교),,,flood,2025-09-07 14:30,1004695,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.63444444444443,35.891666666666666,2.42,,대구시(신암동),,,flood,2025-09-07 14:30,2012660,,5.50,7.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.71611111111112,34.9675,0.56,,나주시(동곡리),,,flood,2025-09-07 14:30,5004655,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.31944444444443,36.586111111111116,1.28,,예천군(회룡교),,,flood,2025-09-07 14:30,2004680,,6.00,7.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.43444444444445,36.32361111111111,1.51,,대전시(인창교),,,flood,2025-09-07 14:30,3009640,,3.00,3.80,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.81055555555557,37.846944444444446,0.71,,강릉시(송림교),,,flood,2025-09-07 14:30,1302670,,3.50,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.3011111111111,36.3575,5.46,,의성군(낙단교),,,flood,2025-09-07 14:30,2009620,,9.00,10.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.9975,37.052499999999995,2.36,,평택시(동연교),,,flood,2025-09-07 14:30,1101670,,7.50,8.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.32472222222222,35.507777777777775,1.93,,임실군(신기교),,,flood,2025-09-07 14:30,4003650,,3.50,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.91916666666667,37.98527777777778,1.20,,파주시(비룡대교),,,flood,2025-09-07 14:30,1023660,,9.50,11.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.51805555555555,37.831388888888895,-0.08,,가평군(가평교),,,flood,2025-09-07 14:30,1013655,,3.00,4.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.29527777777778,35.31333333333333,0.44,,의령군(정암교),,,flood,2025-09-07 14:30,2019655,,7.00,8.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.12249999999999,37.46888888888889,1.96,,서울시(대곡교),,,flood,2025-09-07 14:30,1018655,,5.80,7.10,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0975,35.879444444444445,2.24,,전주시(미산교),,,flood,2025-09-07 14:30,3301665,,3.50,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.05138888888888,37.88027777777778,1.54,,동두천시(송천교),,,flood,2025-09-07 14:30,1022668,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.38444444444445,36.299166666666665,1.34,,대전시(복수교),,,flood,2025-09-07 14:30,3009630,,2.70,3.20,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.56416666666667,36.193888888888885,1.07,,군위군(무성리),,,flood,2025-09-07 14:30,2008650,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.55277777777778,36.111666666666665,3.02,,금산군(제원교),,,flood,2025-09-07 14:30,3008670,,4.50,5.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.39805555555554,36.965833333333336,2.20,,울진군(수산교),,,flood,2025-09-07 14:30,2401650,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.1588888888889,36.54388888888889,1.54,,상주시(이안교),,,flood,2025-09-07 14:30,2005680,,3.40,3.90,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.20916666666668,35.39277777777778,2.63,,순창군(유적교),,,flood,2025-09-07 14:30,4004615,,6.40,7.30,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.21666666666667,36.58916666666667,0.71,,문경시(김용리),,,flood,2025-09-07 14:30,2005660,,4.00,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.86277777777777,35.644444444444446,4.21,,정읍시(초강리),,,flood,2025-09-07 14:30,3302658,,5.50,6.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.31833333333333,35.736666666666665,2.30,,진안군(좌포교),,,flood,2025-09-07 14:30,4001610,,4.00,4.70,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.46305555555554,36.53944444444444,1.12,,예천군(구담교),,,flood,2025-09-07 14:30,2003670,,5.20,6.60,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.785,35.134166666666665,4.14,,광주광역시(장록교),,,flood,2025-09-07 14:30,5002690,,6.00,7.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.20194444444445,37.8925,2.66,,포천시(포천대교),,,flood,2025-09-07 14:30,1022647,,6.10,7.40,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.84527777777777,35.04944444444444,2.27,,나주시(남평교),,,flood,2025-09-07 14:30,5003680,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.85527777777777,36.87,0.27,,괴산군(목도교),,,flood,2025-09-07 14:30,1004693,,5.20,6.10,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.9933333333333,35.203611111111115,2.41,,부산시(구포대교),,,flood,2025-09-07 14:30,2022680,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.05222222222221,37.095,1.09,,평택시(진위1교),,,flood,2025-09-07 14:30,1101663,,4.60,5.80,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.66,36.47944444444445,0.89,,안동시(운산리),,,flood,2025-09-07 14:30,2003640,,4.30,4.70,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.34972222222221,36.35166666666667,1.57,,대전시(만년교),,,flood,2025-09-07 14:30,3009670,,3.50,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.14805555555556,37.603611111111114,1.23,,남양주시(왕숙교),,,flood,2025-09-07 14:30,1018638,,6.00,8.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.83916666666667,35.50888888888889,1.82,,밀양시(금곡리),,,flood,2025-09-07 14:30,2021670,,5.50,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.0361111111111,35.3575,0.98,,양산시(양산교),,,flood,2025-09-07 14:30,2022660,,3.90,5.10,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.3227777777778,37.871944444444445,1.11,,인제군(왕성동교),,,flood,2025-09-07 14:30,1012630,,5.50,6.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.17083333333333,35.94194444444444,1.53,,완주군(용봉교),,,flood,2025-09-07 14:30,3301630,,3.00,4.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.87555555555556,35.93055555555555,-0.02,,영천시(금창교),,,flood,2025-09-07 14:30,2012640,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.63166666666666,38.07527777777778,0.43,,양양군(양양대교),,,flood,2025-09-07 14:30,1301658,,3.90,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.90305555555557,34.67472222222222,1.19,,장흥군(예양교),,,flood,2025-09-07 14:30,5101670,,3.50,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.00666666666666,36.21,4.22,,논산시(동성교),,,flood,2025-09-07 14:30,3012690,,6.00,8.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.26583333333335,37.2675,1.07,,영월군(주천교),,,flood,2025-09-07 14:30,1002685,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.15194444444445,37.65,-0.15,,남양주시(진관교),,,flood,2025-09-07 14:30,1018630,,2.90,3.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.63277777777778,35.20027777777778,0.50,,하동군(가탄교),,,flood,2025-09-07 14:30,4009638,,3.80,4.90,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.23916666666665,35.67583333333333,1.79,,고령군(귀원교),,,flood,2025-09-07 14:30,2013640,,4.90,5.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.63444444444445,37.16222222222222,0.61,,여주시(원부교),,,flood,2025-09-07 14:30,1007615,,5.50,6.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.87888888888888,37.68722222222222,1.02,,홍천군(홍천교),,,flood,2025-09-07 14:30,1014650,,5.30,6.40,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.20444444444442,35.572500000000005,0.62,,울산시(사연교),,,flood,2025-09-07 14:30,2201630,,4.00,5.10,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.9475,35.032777777777774,0.88,,화순군(주도교),,,flood,2025-09-07 14:30,5003615,,3.00,3.80,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.65305555555557,37.43888888888888,1.51,,정선군(남평대교),,,flood,2025-09-07 14:30,1001629,,5.50,6.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.13,36.23361111111111,1.83,,논산시(풋개다리),,,flood,2025-09-07 14:30,3013665,,4.50,5.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.85888888888888,36.32611111111112,1.29,,부여군(지천교),,,flood,2025-09-07 14:30,3012665,,5.50,6.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.90611111111112,34.731388888888894,1.44,,장흥군(별천교),,,flood,2025-09-07 14:30,5101650,,3.80,4.60,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.95666666666666,37.51444444444444,1.16,,서울시(한강대교),,,flood,2025-09-07 14:30,1018683,,8.50,10.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.44861111111112,36.650277777777774,1.73,,예천군(신예천교),,,flood,2025-09-07 14:30,2004668,,3.20,3.80,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.16027777777778,35.52777777777778,1.94,,임실군(강동교),,,flood,2025-09-07 14:30,4002620,,3.00,3.70,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.05333333333333,37.73527777777778,0.76,,의정부시(신곡교),,,flood,2025-09-07 14:30,1018665,,5.10,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.5586111111111,35.19222222222222,3.17,,구례군(송정리),,,flood,2025-09-07 14:30,4009630,,14.50,17.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.76638888888888,35.852222222222224,0.22,,경산시(압량교),,,flood,2025-09-07 14:30,2012648,,2.70,3.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.07111111111111,35.89833333333333,5.39,,완주군(삼례교),,,flood,2025-09-07 14:30,3301670,,6.00,7.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.26305555555555,37.406666666666666,0.62,,광주시(경안교),,,flood,2025-09-07 14:30,1016650,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.4752777777778,37.18194444444444,0.61,,영월군(영월대교),,,flood,2025-09-07 14:30,1001690,,6.00,8.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.5275,37.46611111111111,0.45,,양평군(흑천교),,,flood,2025-09-07 14:30,1007680,,2.50,3.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.76277777777779,35.61972222222222,0.50,,청도군(원리),,,flood,2025-09-07 14:30,2021640,,3.20,4.20,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.7761111111111,35.31944444444445,1.84,,장성군(금계리),,,flood,2025-09-07 14:30,5002643,,3.00,4.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.75805555555556,36.31722222222223,1.02,,옥천군(산계교),,,flood,2025-09-07 14:30,3007660,,4.00,5.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.04305555555555,36.48222222222223,2.49,,공주시(국재교),,,flood,2025-09-07 14:30,3012635,,4.50,5.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.37777777777777,36.225,1.44,,금산군(문암교),,,flood,2025-09-07 14:30,3009620,,2.50,3.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.4063888888889,35.95166666666667,0.86,,포항시(문덕3교),,,flood,2025-09-07 14:30,2403620,,3.70,4.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.09861111111113,37.382777777777775,1.00,,삼척시(상정교),,,flood,2025-09-07 14:30,1303650,,4.10,5.10,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.69361111111112,37.31888888888889,1.26,,정선군(낙동교),,,flood,2025-09-07 14:30,1001660,,3.00,3.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.60888888888888,36.29,3.28,,의성군(덕은교),,,flood,2025-09-07 14:30,2008631,,5.20,5.80,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.60194444444444,34.974722222222226,0.40,,광양시(용강교),,,flood,2025-09-07 14:30,4105640,,2.70,3.40,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.53527777777778,37.33305555555556,-0.36,,여주시(흥천대교),,,flood,2025-09-07 14:30,1007650,,4.20,4.90,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.88416666666667,36.2475,1.64,,부여군(석동교),,,flood,2025-09-07 14:30,3012680,,6.00,8.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.08,36.98361111111111,2.07,,평택시(군문교),,,flood,2025-09-07 14:30,1101635,,6.00,7.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.52083333333334,36.32805555555556,1.61,,의성군(장송교),,,flood,2025-09-07 14:30,2008633,,6.50,8.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0175,38.05638888888888,0.80,,연천군(임진교),,,flood,2025-09-07 14:30,1021680,,7.00,9.50,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.56722222222221,36.111111111111114,1.68,,금산군(제원대교),,,flood,2025-09-07 14:30,3004640,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.7911111111111,35.46472222222223,0.60,,함양군(화촌리),,,flood,2025-09-07 14:30,2018635,,5.10,5.80,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.43416666666667,35.70277777777778,0.70,,대구시(성하리),,,flood,2025-09-07 14:30,2014660,,10.00,12.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.19666666666667,37.74027777777778,0.41,,남양주시(부평교),,,flood,2025-09-07 14:30,1018620,,3.00,4.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.48138888888889,36.64666666666667,0.76,,청주시(흥덕교),,,flood,2025-09-07 14:30,3011645,,4.00,5.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.36166666666666,36.67444444444444,0.90,,청주시(환희교),,,flood,2025-09-07 14:30,3011660,,3.40,4.40,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.82166666666666,35.382777777777775,1.60,,밀양시(삼랑진교),,,flood,2025-09-07 14:30,2022610,,7.00,9.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.75444444444445,36.736111111111114,1.69,,예산군(구만교),,,flood,2025-09-07 14:30,3101645,,5.80,7.30,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.5911111111111,35.03527777777778,2.82,,함평군(원고막교),,,flood,2025-09-07 14:30,5005680,,5.00,6.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.8436111111111,35.56777777777778,1.48,,정읍시(죽림교),,,flood,2025-09-07 14:30,3302645,,3.20,4.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.93583333333333,35.27055555555555,1.14,,담양군(삼지교),,,flood,2025-09-07 14:30,5001625,,3.30,4.30,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.28777777777778,36.63611111111111,0.71,,세종시(상조천교),,,flood,2025-09-07 14:30,3011675,,3.20,4.20,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.88861111111112,35.24055555555556,0.74,,광주광역시(용산교),,,flood,2025-09-07 14:30,5001640,,2.60,3.60,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.59305555555557,35.893055555555556,0.06,,대구시(성북교),,,flood,2025-09-07 14:30,2012690,,2.90,3.90,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.89166666666668,36.27583333333333,1.21,,부여군(백제교),,,flood,2025-09-07 14:30,3012675,,7.50,9.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.74666666666667,35.21527777777778,2.34,,광주광역시(용진교),,,flood,2025-09-07 14:30,5002660,,4.30,5.30,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
