TIME,STN,LON,LAT,S,VIS1,VIS10,WW1,WW15
202508102157,90,128.56472778,38.25085068,1,25125,-999,0,-999
202508102157,95,127.30419922,38.14786911,2,50000,-999,0,-999
202508102157,98,127.06069946,37.90187836,2,34701,-999,0,-999
202508102157,99,126.76647949,37.88589096,2,11526,-999,0,-999
202508102157,100,128.71833801,37.67713165,2,14481,-999,0,-999
202508102157,101,127.73570251,37.90261841,2,50000,-999,0,-999
202508102157,102,124.71237183,37.97396088,2,11813,-999,0,-999
202508102157,104,128.85534668,37.80456161,1,23453,-999,0,-999
202508102157,105,128.89099121,37.75146866,2,37000,-999,0,-999
202508102157,106,129.12432861,37.50709152,2,44240,-999,0,-999
202508102157,108,126.96579742,37.57141876,1,25391,-999,0,-999
202508102157,112,126.62490082,37.47771835,1,35010,-999,0,-999
202508102157,114,127.94658661,37.33749008,1,50000,-999,0,-999
202508102157,115,130.89863586,37.48128891,1,50000,-999,0,-999
202508102157,119,126.98300171,37.25746155,2,32419,-999,-999,-999
202508102157,121,128.45742798,37.18125916,1,50000,-999,0,-999
202508102157,127,127.95249939,36.97045135,2,50000,-999,0,-999
202508102157,129,126.49389648,36.77658081,2,15598,-999,-999,-999
202508102157,131,127.44065857,36.63924026,2,32863,-999,0,-999
202508102157,133,127.37210083,36.37199020,1,50000,-999,0,-999
202508102157,135,127.99458313,36.22024918,2,25745,-999,0,-999
202508102157,136,128.70733643,36.57292938,2,50000,-999,0,-999
202508102157,137,128.15740967,36.40837097,2,39812,-999,0,-999
202508102157,138,129.38002014,36.03200912,2,30847,-999,0,-999
202508102157,143,128.65295410,35.87797165,2,42792,-999,0,-999
202508102157,146,127.11717987,35.84091949,2,27349,-999,0,-999
202508102157,155,128.57281494,35.17018890,1,24260,-999,0,-999
202508102157,156,126.89156342,35.17293930,1,26346,-999,0,-999
202508102157,159,129.03202820,35.10467911,1,24292,-999,0,-999
202508102157,165,126.38150787,34.81732178,1,35240,-999,0,-999
202508102157,168,127.74063110,34.73928833,2,50000,-999,0,-999
202508102157,169,125.45104980,34.68719101,2,33330,-999,0,-999
202508102157,170,126.70182037,34.39590073,1,15282,-999,0,-999
202508102157,172,126.59899902,35.34823990,2,13880,-999,0,-999
202508102157,174,127.36940002,35.02040100,1,10336,-999,0,-999
