TIME,STN,TA,HM,TD,TG,TS,TE0.05,TE0.1,TE0.2,TE0.3,TE0.5,TE1.0,TE1.5,TE3.0,TE5.0,PA,PS
202508102157,160,21.2,97.1,20.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.9
202508102157,162,23.2,92.8,22.0,22.3,23.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.8,1004.4
202508102157,163,24.5,83.0,21.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1003.2,1004.3
202508102157,165,24.6,90.5,22.9,22.0,25.4,26.8,26.8,26.6,26.8,27.0,26.3,24.5,20.7,17.4,999.3,1004.4
202508102157,167,24.9,91.0,23.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1003.7,1004.7
202508102157,168,24.4,89.6,22.6,23.0,25.6,23.7,24.1,24.3,26.4,27.4,27.3,24.9,19.6,17.3,997.3,1004.8
202508102157,169,23.9,91.8,22.5,24.7,22.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,995.8,1004.3
202508102157,170,24.3,94.0,23.3,25.4,25.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.5,1004.5
202508102157,172,23.3,94.5,22.4,22.5,23.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.8,1003.8
202508102157,174,23.9,93.8,22.8,24.5,26.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,984.6,1003.2
202508102157,175,22.3,94.0,21.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,951.9,1005.3
202508102157,177,24.5,85.3,21.9,22.6,25.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.6,1002.8
202508102157,181,24.3,84.1,21.4,22.2,26.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.7,1003.5
202508102157,182,25.7,73.0,20.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.2,1005.0
202508102157,184,26.6,66.0,19.7,25.8,24.7,28.1,29.6,29.8,29.9,29.8,28.6,28.0,25.7,20.1,1001.9,1004.3
202508102157,185,25.8,73.2,20.6,25.1,25.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,996.3,1004.4
202508102157,188,25.5,81.4,22.1,24.1,26.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.5,1004.8
202508102157,189,26.3,83.9,23.4,25.9,26.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.2,1004.1
202508102157,192,22.4,92.6,21.1,24.7,25.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1001.1,1004.5
202508102157,201,23.6,88.9,21.7,21.6,24.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.6,1004.1
202508102157,202,24.9,75.4,20.3,23.1,27.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.3,1003.7
202508102157,203,25.9,84.4,23.1,23.6,25.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,995.2,1004.2
202508102157,211,22.4,88.2,20.4,20.5,-99.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,981.3,1004.2
202508102157,212,24.9,78.5,20.9,23.6,25.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,988.1,1003.9
202508102157,216,18.3,90.2,16.7,17.8,20.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,926.3,1006.0
202508102157,217,22.2,80.5,18.7,22.0,27.2,26.3,27.9,27.3,26.9,-99.7,-99.7,-99.7,-99.7,-99.7,969.5,1004.7
202508102157,221,22.6,93.0,21.4,21.4,25.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,974.0,1003.9
202508102157,226,22.5,92.3,21.2,20.3,24.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,984.6,1004.1
202508102157,229,24.1,91.0,22.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,991.3,1003.2
202508102157,230,24.2,90.3,22.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1003.1,1004.5
202508102157,232,23.5,93.6,22.4,22.3,25.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.4,1004.1
202508102157,235,24.0,88.3,21.9,23.2,26.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.1,1003.2
202508102157,236,23.8,90.6,22.2,22.6,25.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.1,1003.6
202508102157,238,22.8,86.6,20.4,21.0,25.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,984.2,1003.8
202508102157,239,24.3,84.7,21.6,23.4,25.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,993.0,1003.2
202508102157,243,24.2,87.9,22.1,23.1,24.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.6,1004.0
202508102157,244,24.0,88.5,22.0,23.0,25.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,976.0,1003.8
202508102157,245,23.7,84.9,21.0,22.2,24.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,996.2,1004.0
202508102157,247,25.6,88.0,23.5,25.1,25.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,989.2,1004.2
202508102157,248,21.9,99.9,21.9,21.5,24.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,958.8,1004.4
202508102157,251,23.1,86.9,20.8,23.1,24.7,26.6,27.8,27.8,27.2,-99.7,-99.7,-99.7,-99.7,-99.7,996.6,1003.3
202508102157,252,23.5,86.6,21.1,21.2,24.0,27.2,27.8,28.7,28.2,-99.7,-99.7,-99.7,-99.7,-99.7,999.5,1003.7
202508102157,253,23.8,96.4,23.2,22.5,25.0,27.0,27.3,27.2,27.2,-99.7,-99.7,-99.7,-99.7,-99.7,998.9,1005.1
