TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508102157,90,278.0,2.0,284.0,2.2,276.1,1.9,23.6,0.0,0.0,0.0,0.0,0.0,91.5,1002.5,1004.5,22.1
202508102157,92,220.0,1.3,240.0,1.7,210.0,1.3,24.0,-99.7,0.0,0.0,0.0,0.0,86.0,996.8,1004.4,21.5
202508102157,93,340.4,0.7,349.0,1.0,22.1,0.6,25.4,0.0,0.0,0.0,0.0,0.0,82.1,992.9,1003.7,22.1
202508102157,95,123.3,0.5,137.8,0.8,98.8,0.7,24.3,0.0,0.0,0.0,0.0,0.0,89.5,986.3,1003.9,22.5
202508102157,96,215.1,0.6,211.7,1.0,210.7,0.4,24.4,0.0,0.0,0.0,0.0,0.0,92.2,993.1,1004.3,23.1
202508102157,98,0.8,0.8,11.1,1.4,356.8,0.5,24.8,0.0,-99.9,-99.9,-99.9,-99.2,88.7,990.1,1003.2,22.8
202508102157,99,164.9,0.3,163.1,0.5,178.3,0.4,23.6,0.0,0.0,0.0,0.0,0.0,96.7,1000.4,1003.9,23.0
202508102157,100,49.8,0.0,53.4,0.0,62.2,0.0,17.2,0.0,0.0,0.0,0.0,0.0,95.8,920.5,1006.8,16.5
202508102157,101,343.2,2.3,342.7,2.4,333.8,1.6,25.4,0.0,0.0,0.0,0.0,0.0,76.7,994.4,1003.0,21.0
202508102157,102,317.0,2.9,329.2,3.7,317.5,3.2,22.7,0.0,0.0,0.0,0.0,0.0,90.2,999.2,1003.3,21.0
202508102157,104,177.0,0.7,155.8,1.1,150.8,0.6,22.7,0.0,0.0,0.0,0.0,0.0,91.4,994.7,1003.3,21.2
202508102157,105,187.8,0.4,179.5,1.3,220.3,1.1,24.4,0.0,0.0,0.0,0.0,0.0,75.5,1001.1,1004.2,19.8
202508102157,106,215.0,1.6,222.0,1.6,223.7,1.8,23.2,0.0,0.0,0.0,0.0,0.0,82.4,1000.1,1004.7,20.0
202508102157,108,269.5,1.5,264.1,1.6,255.0,1.4,28.0,0.0,0.0,0.0,0.0,0.0,73.8,992.6,1002.2,22.9
202508102157,110,320.0,1.9,330.0,2.2,310.0,1.9,25.4,-99.7,0.0,0.0,0.0,0.0,100.0,1001.7,1003.8,25.4
202508102157,112,231.6,2.5,231.3,2.7,227.6,2.1,26.5,0.0,0.0,0.0,0.0,0.0,85.0,995.6,1003.4,23.8
202508102157,113,290.0,1.3,310.0,1.9,280.0,1.3,25.2,-99.7,0.0,0.0,0.0,0.0,91.0,1003.1,1003.9,23.6
202508102157,114,229.4,0.7,225.8,0.9,222.0,0.3,26.7,0.0,0.0,0.0,0.0,0.0,68.4,985.5,1002.3,20.4
202508102157,115,38.3,0.7,33.9,0.9,52.9,1.0,23.8,0.0,0.0,0.0,0.0,0.0,78.2,979.5,1004.4,19.8
202508102157,116,331.0,1.4,333.0,3.0,322.7,1.2,23.4,0.0,0.0,0.0,0.0,0.0,85.6,935.0,1003.7,20.9
202508102157,119,279.8,0.4,279.8,0.6,278.1,0.5,24.9,0.0,0.0,0.0,0.0,0.0,83.4,998.9,1003.4,21.9
202508102157,121,98.4,1.8,86.0,2.7,84.6,1.5,23.9,0.0,0.0,0.0,0.0,0.0,80.4,977.0,1004.1,20.3
202508102157,127,74.7,0.9,78.8,1.2,72.1,0.8,23.6,0.0,0.0,0.0,0.0,0.0,74.0,989.7,1002.7,18.7
202508102157,129,293.4,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,92.3,1000.9,1003.8,22.2
202508102157,130,257.8,1.1,288.6,1.2,271.2,1.1,22.5,0.0,0.0,0.0,0.0,0.0,86.4,999.2,1004.8,20.1
202508102157,131,291.0,0.0,349.0,0.1,36.9,0.4,27.5,0.0,0.0,0.0,0.0,0.0,67.7,996.3,1002.9,21.0
202508102157,133,7.0,0.0,7.0,0.0,29.0,0.9,25.8,0.0,0.0,0.0,0.0,0.0,74.3,995.8,1003.5,20.9
202508102157,135,64.2,0.4,70.3,0.6,34.0,0.4,21.3,0.0,0.0,0.0,0.0,2.5,90.1,976.2,1004.0,19.6
202508102157,136,88.4,1.0,78.8,1.5,91.2,1.3,25.0,0.0,0.0,0.0,0.0,0.0,73.3,989.1,1005.1,19.9
202508102157,137,56.8,0.5,59.0,0.7,15.3,0.6,23.8,0.0,0.0,0.0,0.0,0.0,82.8,992.2,1003.2,20.7
202508102157,138,354.6,2.5,235.8,2.8,318.1,1.1,24.5,0.0,0.0,0.0,0.0,5.6,81.9,1004.1,1004.5,21.2
202508102157,140,241.3,0.8,271.2,1.0,277.1,1.2,24.4,0.0,0.0,0.0,0.0,0.8,87.9,1001.1,1004.3,22.3
202508102157,143,127.1,1.6,135.4,2.0,129.6,1.6,24.1,0.0,0.0,0.0,0.0,13.9,71.9,998.0,1004.2,18.7
202508102157,146,246.5,1.3,244.9,2.3,263.3,1.0,25.5,0.0,0.0,0.0,0.0,18.2,79.3,997.0,1003.8,21.7
202508102157,151,360.0,1.3,10.0,1.5,330.0,1.3,22.6,-99.7,0.0,0.0,0.0,34.0,91.0,1004.0,1004.9,21.1
202508102157,152,68.6,0.7,7.7,1.4,125.6,0.3,22.4,0.0,0.0,0.0,0.0,32.0,86.1,995.0,1004.3,20.0
202508102157,155,311.0,0.6,331.0,0.8,213.6,0.6,23.6,0.0,0.0,0.0,7.6,39.6,94.7,1000.5,1004.5,22.7
202508102157,156,189.2,0.3,256.6,0.6,174.7,0.5,25.9,0.0,0.0,0.0,0.0,33.8,79.3,996.1,1004.0,22.0
202508102157,159,1.3,0.8,234.6,1.2,334.1,1.2,23.6,0.0,0.0,0.0,4.2,39.3,79.7,996.4,1004.3,19.9
202508102157,160,337.4,2.4,0.0,2.6,341.0,2.9,21.2,0.0,0.0,0.0,4.0,40.5,97.1,-99.7,-99.9,20.7
202508102157,162,35.1,0.7,21.2,1.0,30.5,0.4,23.2,0.0,-99.9,-99.9,-99.9,-99.2,92.8,1000.8,1004.4,22.0
202508102157,163,320.0,0.4,360.0,0.7,300.0,0.6,24.5,-99.7,0.0,0.0,0.0,18.9,83.0,1003.2,1004.3,21.4
202508102157,165,323.1,1.7,316.4,2.1,305.2,1.9,24.6,0.0,0.0,0.0,0.0,39.1,90.5,999.3,1004.4,22.9
202508102157,167,190.0,1.9,200.0,2.1,180.0,1.8,24.9,-99.7,0.0,0.0,4.5,69.0,91.0,1003.7,1004.7,23.3
202508102157,168,119.7,0.9,137.2,1.4,145.9,0.3,24.4,0.0,0.0,0.0,11.4,53.7,89.6,997.3,1004.8,22.6
202508102157,169,328.0,3.8,335.0,4.2,330.4,4.0,23.9,0.0,0.0,0.0,0.0,117.0,91.8,995.8,1004.3,22.5
202508102157,170,158.0,1.0,182.0,1.3,174.1,1.4,24.3,0.0,0.0,0.0,0.0,101.2,94.0,1000.5,1004.5,23.3
202508102157,172,108.7,1.1,112.4,1.2,138.5,1.3,23.3,0.0,0.0,0.0,0.0,12.2,94.5,997.8,1003.8,22.4
202508102157,174,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,6.2,51.0,93.8,984.6,1003.2,22.8
202508102157,175,59.1,1.3,59.0,2.0,21.2,2.1,22.3,0.0,0.0,0.0,0.0,50.0,94.0,951.9,1005.3,21.3
202508102157,177,193.6,0.8,186.6,0.9,144.3,0.5,24.5,0.0,0.0,0.0,0.0,0.0,85.3,999.6,1002.8,21.9
202508102157,181,97.9,0.8,102.9,1.0,97.9,0.1,24.3,0.0,0.0,0.0,0.0,0.0,84.1,999.7,1003.5,21.4
202508102157,182,200.0,3.4,240.0,4.5,190.0,3.1,25.7,-99.7,0.0,0.0,0.7,1.5,73.0,1002.2,1005.0,20.5
