#START7777
# YYMMDDHHMI   STN    WD1    WS1    WDS    WSS   WD10   WS10     TA     RE RN-15m RN-60m RN-12H RN-DAY     HM     PA     PS     TD
#        KST    ID    deg    m/s    deg    m/s    deg    m/s      C      1     mm     mm     mm     mm      %    hPa    hPa     C
202508100113   177  267.0    1.0   32.5    1.3  313.3    1.0   22.6    0.0    0.0    0.0    0.4    0.0   86.2  998.2 1001.4   20.2
202508100113   181   88.7    2.0   85.8    2.3   84.7    1.5   21.6    0.0    0.0    0.0    0.2    0.0   89.1  998.7 1002.6   19.7
202508100113   182  250.0    5.0  260.0    6.5  240.0    4.8   28.0  -99.7    0.0    0.7    2.6    0.8   89.0  999.0 1001.7   26.0
202508100113   184  250.0    4.2  264.2    5.8  239.8    4.0   28.4    0.0    0.0    0.7    2.5    0.7   79.2  998.7 1001.0   24.5
202508100113   185  242.8   10.0  238.2   14.5  240.6   13.6   26.5    1.0    0.0    0.1    6.3    0.2   91.3  993.8 1001.8   25.0
202508100113   188  233.2    2.9  233.8    4.8  231.2    3.1   27.3    1.0    0.4    1.4    3.3    1.7   98.0 1000.1 1002.4   27.0
202508100113   189  240.0    3.9  318.0    6.4  228.0    3.4   27.8    1.0    0.3    0.7    2.4    0.8   94.7  996.6 1002.4   26.9
202508100113   192    9.0    0.2   19.7    0.8  331.1    0.6   19.9    1.0    1.5    3.3   16.6    3.4   97.0  999.3 1002.7   19.4
202508100113   201  337.0    0.4  346.2    0.5  344.9    0.5   19.7    0.0    0.0    0.0    0.0    0.0   96.5  997.9 1003.4   19.1
202508100113   202  159.3    0.7  154.8    0.8  158.9    0.7   20.9    0.0    0.0    0.0    0.0    0.0   94.3  997.7 1003.1   19.9
202508100113   203  162.6    0.0  168.8    0.1    0.0    0.0   20.0    0.0    0.0    0.0    0.0    0.0   99.8  994.6 1003.8   20.0
202508100113   211  351.8    0.7    0.0    0.9  352.6    0.7   20.4    0.0    0.0    0.0    0.0    0.0   90.7  980.4 1003.5   18.8
202508100113   212   70.1    1.0   36.5    1.5   62.6    1.3   20.6    0.0    0.0    0.0    0.0    0.0   92.9  987.7 1003.8   19.4
202508100113   216   41.0    0.3   84.0    0.5  350.7    0.5   14.7    0.0    0.0    0.0    0.2    0.0   95.5  924.3 1005.0   14.0
202508100113   217  173.2    1.1  163.8    1.4  177.7    0.6   17.3    0.0    0.0    0.0    0.0    0.0   92.6  968.6 1004.4   16.1
202508100113   221   17.6    0.0   19.7    0.0   12.6    0.1   17.7    0.0    0.0    0.0    0.1    0.0   99.8  973.2 1003.6   17.7
202508100113   226  129.3    0.0  129.3    0.0  115.1    0.5   20.5    0.0    0.0    0.0    0.5    0.0   99.8  983.1 1002.7   20.5
202508100113   229   33.0    6.5   34.5    7.4   33.8    6.2   23.1    1.0    0.0    0.0    0.5    0.0   87.9  989.6 1001.5   21.0
202508100113   230  152.7    1.9  160.1    2.2  161.9    2.0   21.4    0.0    0.0    0.0    0.0    0.0   99.9 1001.9 1003.3   21.4
202508100113   232  343.3    0.4  306.7    0.5  305.1    0.6   19.7    0.0    0.0    0.0    0.5    0.0   99.4  993.0 1002.8   19.6
202508100113   235   27.0    2.0   45.0    2.6   24.9    1.8   22.7    0.0    0.0    0.0    0.9    0.0   85.8 1000.0 1001.1   20.2
202508100113   236  348.2    0.4  323.7    0.8  351.3    0.8   22.5    0.0    0.0    0.0    0.8    0.0   91.2 1000.6 1002.1   21.0
202508100113   238  163.4    0.2  143.5    0.4  158.0    0.1   22.2    0.0    0.0    0.0    1.0    0.0   98.1  982.4 1002.0   21.9
202508100113   239   47.2    2.6   47.2    2.6   53.4    0.9   22.5    0.0    0.0    0.0    0.4    0.0   84.9  992.0 1002.2   19.8
202508100113   243   79.6    1.5   64.6    2.2   73.9    2.1   22.3    1.0    2.5    7.6    9.9    9.5   95.7 1000.3 1001.7   21.6
202508100113   244  297.2    1.4  290.0    1.7  306.0    0.7   21.4    1.0    3.3   12.8   16.8   12.9   96.7  974.1 1002.1   20.9
202508100113   245   73.0    1.3  102.0    1.7   71.9    1.8   22.3    0.0    2.1   10.8   17.0   12.0   96.4  993.3 1001.1   21.7
202508100113   247   68.8    0.7   39.4    1.0   44.6    0.8   21.8    1.0    2.3    9.1   22.8    9.1   99.9  987.2 1002.4   21.8
202508100113   248  202.5    1.5  202.6    1.8  199.3    1.3   20.6    1.0    5.0    6.7   10.4    6.9   99.9  956.8 1002.6   20.6
202508100113   251   14.2    1.3  349.0    1.8   15.7    1.3   22.0    1.0    5.3   11.8   23.1   13.2   86.9  993.8 1000.5   19.7
202508100113   252    3.0    2.0  326.2    3.3  354.5    2.4   22.0    1.0    2.3    8.5   28.8    8.6   91.2  996.5 1000.8   20.5
202508100113   253  134.0    0.0  112.5    0.1   97.2    0.1   22.1    1.0    0.0    0.5    3.4    0.5   99.4  996.8 1003.1   22.0
202508100113   254  238.2    0.9  255.8    1.5   72.4    0.9   21.7    1.0    0.4   14.4   30.1   14.5   96.6  988.1 1002.9   21.1
202508100113   255  271.7    1.1  259.2    1.4  258.4    0.9   23.1    0.0    0.0    0.4    3.9    0.4   97.6  997.0 1002.8   22.7
202508100113   257  137.3    1.2  151.8    1.4  142.5    0.9   22.1    0.0    0.0    0.0    3.2    0.0   99.9 1001.1 1001.8   22.1
202508100113   258   84.1    2.6   81.6    2.8   91.8    2.6   22.4    0.0    0.1    0.5   45.0    0.5   99.2 1002.4 1002.6   22.3
202508100113   259   54.5    2.8   59.2    3.2   72.5    1.6   23.2    1.0    8.9   14.4   65.3   14.6  100.0  999.7 1001.5   23.2
202508100113   260  158.2    1.1  143.8    1.3  160.8    1.6   23.1    1.0    5.4    6.9   54.0    6.9   99.0  996.6 1001.6   22.9
202508100113   261  354.8    1.2   11.3    1.5  337.4    1.0   23.9    1.0    0.6   29.9   61.5   33.0   99.0  999.5 1001.4   23.7
202508100113   262  241.0    0.6  291.0    1.0  146.5    1.1   22.9    0.0    0.0    2.1   27.0    2.4   95.0  996.1 1002.0   22.1
202508100113   263    0.0    0.0  292.5    0.0  283.4    0.2   21.5    0.0    0.0    0.2   18.2    0.2   98.5 1000.5 1002.1   21.3
202508100113   264  196.1    0.4  191.8    0.5  173.2    0.8   21.9    1.0    1.5    5.1  -99.9    5.9   91.9  985.2 1002.5   20.5
202508100113   266  270.8    0.0  244.1    0.6  103.8    1.2   21.7    1.0    0.0    0.6   30.9    0.6   97.0  992.6 1002.7   21.2
202508100113   268   39.8    0.9  317.3    1.6   55.8    0.9   25.2    0.0    0.0   11.1   80.6   27.7   97.9  998.6  999.7   24.8
202508100113   269   14.3    2.1   13.7    4.0   12.2    2.4   23.0    1.0    0.5    8.6   48.4   10.6   99.9  998.0 1001.2   23.0
202508100113   271  310.1    1.1  326.5    1.2  316.6    1.0   16.6    0.0    0.0    0.0    0.2    0.0   97.2  966.8 1004.2   16.2
202508100113   272    0.0    0.0  329.2    0.0  302.2    0.4   19.0    0.0    0.0    0.0    0.5    0.0   99.9  978.6 1002.8   19.0
202508100113   273  284.6    0.7  290.0    0.9  309.6    0.5   19.7    0.0    0.0    0.0    0.7    0.0   99.9  982.2 1002.0   19.7
202508100113   276  259.7    0.7  262.6    0.8  243.3    0.9   21.6    0.0    0.0    0.0    1.1    0.0   99.9  978.6 1002.3   21.6
202508100113   277  186.9    1.4  180.0    1.7  202.6    1.1   22.3    0.0    0.0    0.0    0.2    0.0   86.6  997.3 1002.0   20.0
202508100113   278   40.7    0.1   39.4    0.2   91.2    0.0   22.0    0.0    0.0    0.0    1.0    0.0   99.7  992.1 1001.4   22.0
202508100113   279   10.6    0.0    0.0    0.0  252.3    0.3   22.8    0.0    0.0    0.0    0.8    0.0   91.9  996.0 1001.6   21.4
202508100113   281  127.3    0.3  121.0    0.4  103.5    0.3   21.4    0.0    0.0    0.0    3.9    0.0   98.6  991.9 1002.9   21.2
202508100113   283    2.9    0.9    0.6    1.1    3.0    0.9   21.9    0.0    0.0    0.0    2.2    0.0   95.1  998.5 1003.1   21.1
202508100113   284   52.0    1.1   54.9    1.3   50.6    1.1   21.7    0.0    0.0    0.4    3.8    0.4   92.6  975.6 1001.5   20.4
202508100113   285    0.0    0.0  267.3    0.0    0.0    0.0   22.5    0.0    0.1    0.2   13.8    0.2   99.1  999.3 1002.4   22.4
202508100113   288  280.8    0.5  273.9    0.6  263.5    0.5   22.9    0.0    0.0    0.0    2.4    0.0   91.5 1000.5 1001.5   21.4
202508100113   289   24.9    1.5   19.7    1.9   77.9    0.7   21.5    1.0    4.4    4.7   18.3    4.7   99.5  987.3 1003.1   21.4
202508100113   294  132.6    1.3  129.3    1.5   93.5    0.4   21.4    1.0    2.7   10.3   35.7   12.4   96.9  997.9 1003.1   20.9
202508100113   295  255.6    1.0  267.2    1.3  255.6    0.1   22.2    1.0    0.9    2.3   35.9    2.5   97.0  997.4 1002.6   21.7
202508100113   296  237.3    0.1  324.7    0.6  331.0    0.6   22.6    0.0    0.0    0.6    3.1    0.6   92.4 1001.7 1002.0   21.3
202508100113   300  130.2    2.4  108.4    4.1  124.5    2.6   22.6    0.0    0.0    2.5    4.5    2.5   92.0  996.3 1001.3   21.2
202508100113   301   36.0    6.5   32.0    8.1   34.6    5.3   23.5    1.0    0.0    5.5   24.0    6.0   97.1  999.1 1000.1   23.0
202508100113   302  122.0    1.5  175.0    2.1  154.9    2.0   24.9    1.0    9.5   14.0   50.5   14.0   97.6  999.8 1000.5   24.5
202508100113   303  144.0    7.3  146.3    8.1  146.5    7.0   27.5    1.0    0.0    0.5   58.5    0.5   98.2  988.8 1000.6   27.2
202508100113   304  124.0    1.8  135.0    2.7  119.9    2.1   23.7    1.0    2.0    5.5   58.5    5.5   96.8  999.0 1001.9   23.2
202508100113   305   81.1    1.9   62.9    3.2   57.4    2.4   26.3    1.0    0.5    2.0   23.5    3.0   94.8  998.0 1001.9   25.4
202508100113   306  102.6    3.1   87.1    4.6  108.5    3.2   22.8    1.0    0.0    0.5   48.0    1.5   95.1 1001.1 1001.4   22.0
202508100113   308  140.4    3.5  134.1    4.2  152.4    4.4   24.1    1.0    5.0    8.5   27.5    8.5   99.9  998.6  999.5   24.1
202508100113   309  334.3    0.2   25.6    0.3  353.9    0.1   19.0    0.0    0.0    0.0    0.0    0.0   96.9 1000.7 1003.6   18.5
202508100113   310  219.1    0.2  208.7    0.7  173.0    0.6   19.5    0.0    0.0    0.0    0.0    0.0   82.0  999.7 1001.3   16.3
202508100113   311  145.0    0.4  173.0    0.7  188.3    0.2   19.1    0.0    0.0    0.0    2.5    0.0   99.3  936.1 1003.8   19.0
202508100113   312    0.0    0.0    0.0    0.0  316.0    0.0   20.0    0.0    0.0    0.0    1.0    0.0   97.6  973.1 1003.0   19.6
202508100113   313  321.0    1.9  352.0    2.4  292.7    1.2   21.8    1.0    5.5    7.5   33.0    7.5   96.5  994.3 1002.3   21.2
202508100113   314   40.9    0.7   40.8    0.7   25.1    1.0   16.8    0.0    0.0    0.0    2.5    0.0   88.4  840.9 1001.4   14.9
202508100113   315  327.0    2.6   27.0    3.7  237.7    1.6   19.9    1.0    1.0   15.0   32.0   16.0  100.0  883.8 1000.9   19.9
202508100113   316  196.0    3.4  217.0    7.9  201.0    4.3   20.4    0.0    1.0    1.5   28.5    1.5   99.3  902.0 1001.1   20.3
202508100113   317  178.3    1.0  177.4    1.6  185.8    1.0   21.9    1.0    0.5    2.5    3.0    2.5   96.1  989.8 1001.9   21.3
202508100113   318  317.6    0.8  317.8    1.1  315.7    0.7   14.4    0.0    0.0    0.0    0.0    0.0   97.7  909.7 1005.2   14.0
202508100113   319  109.1    1.3  104.1    1.6  103.1    1.4   22.9    0.0    0.0    0.0    3.0    0.0   77.0  996.3 1002.9   18.7
202508100113   320  273.8    3.4  270.1    3.7  274.7    3.3   14.7    0.0    0.0    0.0    0.0    0.0   97.7  867.0 1004.6   14.3
202508100113   321    0.0    0.0    0.0    0.0   84.9    0.1   19.7    0.0    0.0    0.0    0.0    0.0   96.2  975.0 1004.0   19.1
202508100113   322  359.6    0.1    3.8    1.7   95.1    0.1   16.8    0.0    0.0    0.0    0.0    0.0   98.9  955.1 1005.0   16.6
202508100113   323  145.7    0.1  161.8    0.1   97.6    0.2   17.8    0.0    0.0    0.0    0.0    0.0   97.5  973.0 1004.7   17.4
202508100113   324  154.8    0.8  149.5    1.2  144.7    0.6   18.8    0.0    0.0    0.0    0.5    0.0   94.9  984.5 1002.5   18.0
202508100113   325  358.0    0.8   12.0    1.0  356.9    0.6   16.5    0.0    0.0    0.0    0.0    0.0   98.7  977.1 1003.9   16.3
202508100113   326  284.4    0.7  275.1    0.9  278.8    0.5   17.8    0.0    0.0    0.0    0.0    0.0   98.6  980.8 1002.8   17.6
202508100113   327  156.1    0.2  163.2    0.4   94.7    0.5   21.7    0.0    0.0    0.0    0.5    0.0   87.4  990.8 1001.9   19.5
202508100113   328  244.7    3.7  243.8    5.2  234.9    3.5   27.6    1.0    0.0    1.0  -99.9    1.0   88.2  995.5 1002.3   25.5
202508100113   329  208.6    3.2  229.6    5.0  179.6    3.0   26.1    0.0    0.0    1.0    2.0    1.0   84.4  959.9 1001.5   23.3
202508100113   330  171.6    0.5  171.6    0.9  175.4    1.2   26.0    1.0    0.5    1.0    3.0    1.5   93.3  985.5 1001.7   24.8
202508100113   331  222.3    6.0  207.7    7.6  221.7    5.9   24.9    1.0    0.0    0.5    5.5    0.5  100.0  953.6 1001.2   24.9
202508100113   332  231.5    1.9  223.5    3.0  235.6    1.5   19.3    0.0    0.0    0.0    0.0    0.0   87.9  -99.7  -99.9   17.2
202508100113   333  243.3    0.7  237.2    0.9  247.5    0.4   20.0    0.0    0.0    0.0    0.0    0.0   77.5  993.6 1002.2   15.9
202508100113   334  287.9    0.0  259.3    0.0  269.3    0.0   23.4    0.0    0.0    0.0    0.0    0.0   85.9  999.2 1002.0   20.9
202508100113   335    0.0    0.0    0.0    0.0    0.0    0.0   15.1    0.0    0.0    0.0    0.0    0.0   97.8  958.9 1005.7   14.8
202508100113   336   20.5    0.2   23.3    1.4   24.5    0.1   19.1    0.0    0.0    0.0    0.0    0.0   94.1  980.2 1004.4   18.1
202508100113   337  112.8    0.3  134.3    0.4   79.3    0.5   18.9    0.0    0.0    0.0    0.0    0.0   95.1  981.1 1004.4   18.1
202508100113   338    0.0    0.0    0.0    0.0    0.0    0.0   15.9    0.0    0.0    0.0    0.0    0.0  100.0  950.1 1005.7   15.9
202508100113   339    0.0    0.0    0.0    0.0    0.0    0.0   18.8    0.0    0.0    0.0    0.0    0.0   99.3  975.3 1004.1   18.7
202508100113   340    0.0    0.0    0.0    0.0    0.0    0.0   20.1    0.0    0.0    0.0    0.0    0.0   99.7  988.4 1004.2   20.1
202508100113   344   45.0    0.0   48.0    0.0  356.4    0.8   20.4    0.0    0.0    0.0    0.5    0.0   97.6  989.3 1002.6   20.0
202508100113   345    0.0    0.0    0.0    0.0  118.1    0.2   18.2    0.0    0.0    0.0    0.0    0.0   91.6  990.0 1002.6   16.8
202508100113   346  189.5    0.1  182.1    0.3  229.6    0.4   20.1    0.0    0.0    0.0    0.0    0.0   81.0  995.6 1001.7   16.7
202508100113   347   95.8    0.2   92.4    0.5   94.3    0.1   17.0    0.0    0.0    0.0    0.0    0.0   97.2  985.9 1003.6   16.6
202508100113   348  243.4    1.1  247.5    1.3  256.8    0.7   22.1    0.0    0.0    0.0    0.0    0.0   77.5  -99.7  -99.9   18.0
202508100113   349  345.8    0.3  180.0    0.6   34.2    0.5   18.9  -99.2    0.0    0.0    0.0    0.0   96.3  971.1 1002.5   18.3
202508100113   350   72.7    0.2  140.6    0.4   65.9    0.6   15.9    0.0    0.0    0.0    0.0    0.0   90.3  936.0 1004.8   14.3
202508100113   351    0.0    0.0  -99.2  -99.2    0.0    0.0   19.0    0.0    0.0    0.0    0.0    0.0  -99.7  -99.7  -99.9  -99.9
202508100113   352   34.0    1.0  -99.2  -99.2  -99.9  -99.9   20.1  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202508100113   355   41.8    1.0   53.0    1.7   40.9    0.5   20.5    0.0    0.0    0.0    0.0    0.0   95.0  500.0  -99.9   19.7
202508100113   356    4.2  -99.2  327.6    0.0  -99.9  -99.9   21.5    0.0    0.0    0.0    0.5    0.0   90.0  500.2  -99.9   19.8
202508100113   358  -99.2  -99.2   58.0    0.0  -99.9  -99.9   21.5    0.0    0.0    0.0    0.5    0.0   87.8  500.0  -99.9   19.4
202508100113   359  345.9    0.0   16.8    0.0  -99.9  -99.9   17.3    0.0    0.0    0.0    0.0    0.0   98.0  500.0  -99.9   17.0
202508100113   360  321.6    0.0  161.0    3.8  160.0    0.4   18.3    0.0    0.0    0.0    0.0    0.0   97.2  500.0  -99.9   17.8
202508100113   361  156.0    0.0    2.1    0.1    0.0    0.0   19.3    0.0    0.0    0.0    0.0    0.0  100.0  500.0  -99.9   19.3
202508100113   364  156.4    0.3  148.7    1.4  250.0    0.2   22.4    0.0    0.0    0.0    0.0    0.0   87.8  500.0  -99.9   20.3
202508100113   365   53.4    0.0   53.4  -99.2    0.0    0.0   21.5  -99.2    0.0    0.0    0.0    0.0  -99.2  -99.7  -99.9  -99.9
202508100113   366  103.3    0.2   58.8    1.3   82.7    0.4   20.6    0.0    0.0    0.0    0.0    0.0  -99.7  500.0  -99.9  -99.9
202508100113   367    0.0    0.0   49.4    2.2    0.0    0.0   21.2    0.0    0.0    0.0    0.0    0.0   96.9  500.0  -99.9   20.7
202508100113   368  263.0    0.0  -99.2  -99.2    0.0    0.0   21.9  -99.2    0.0    0.0    0.0    0.0   78.7  -99.7  -99.9   18.0
202508100113   369  341.0    0.7    9.8    2.4  347.4    0.4   22.9    0.0    0.0    0.0    0.0    0.0   83.1  500.0  -99.9   19.9
202508100113   370    0.0    0.0   85.2    0.8  -99.9  -99.9   17.8    0.0  -99.9  -99.9  -99.9  -99.2   98.7  500.0  -99.9   17.6
202508100113   371   79.9    0.5   54.4    2.1   51.4    0.5   22.4    0.0    0.0    0.0    0.0    0.0   92.4  500.0  -99.9   21.1
202508100113   372    0.0    0.0    0.0    0.0  -99.9  -99.9   20.8  -99.2    0.0    0.0    0.0    0.0   99.9  -99.7  -99.9   20.8
202508100113   373  -99.2    0.0  -99.2    0.0  -99.9    0.0   19.2  -99.2    0.0    0.0    0.0    0.0   99.9  -99.7  -99.9   19.2
202508100113   374   46.7    0.0   35.5    3.5   41.0    1.1   21.3  -99.2    0.0    0.0    0.0    0.0   88.8  500.0  -99.9   19.4
202508100113   375    0.0    0.0    0.0    0.0  228.8    0.2   20.4  -99.2    0.0    0.0    0.0    0.0   99.9  -99.7  -99.9   20.4
202508100113   376   43.7    1.1   57.5    1.3   43.1    0.8   22.0    0.0    0.0    0.0    0.0    0.0   90.0  994.6 1002.5   20.3
202508100113   377  236.5    0.1  260.4    0.2  221.3    0.1   18.7    0.0    0.0    0.0    0.0    0.0   96.0  999.1 1002.4   18.0
202508100113   378  311.0    0.9  344.0    1.4  266.5    0.9   23.4    0.0    0.0    0.0    1.0    0.0   94.8  994.0 1002.1   22.5
202508100113   379  131.1    1.1  137.3    1.4  164.7    1.1   21.1    1.0    3.5    6.5   11.0    7.0  100.0  969.0 1002.0   21.1
202508100113   400   60.4    0.9   67.5    1.6   17.1    0.5   23.4    0.0    0.0    0.0    0.0    0.0   82.4  -99.7  -99.9   20.2
202508100113   401  230.2    0.4  263.8    0.7  217.3    0.4   22.4    0.0    0.0    0.0    0.0    0.0   90.6  998.0 1001.8   20.8
202508100113   402    7.6    1.8   34.5    2.1   44.0    1.3   21.9    0.0    0.0    0.0    0.0    0.0   86.6  995.8 1002.1   19.6
202508100113   403  343.0    2.6  329.0    3.9  337.2    2.0   23.3    0.0    0.0    0.0    0.0    0.0   83.8  996.4 1002.6   20.4
202508100113   404    3.0    1.1    2.0    1.6   14.2    1.2   22.1    0.0    0.0    0.0    0.0    0.0   87.8 1001.8 1002.9   20.0
202508100113   405  166.9    1.7   92.7    2.0  322.4    1.4   24.5    0.0    0.0    0.0    0.0    0.0   73.9  999.8 1002.4   19.5
202508100113   406    0.0    0.0  211.0    0.0  315.1    0.5   21.2    0.0    0.0    0.0    0.0    0.0   88.0  996.7 1003.2   19.1
