TIME,STN,LON,LAT,S,VIS1,VIS10,WW1,WW15
202508100158,90,128.56472778,38.25085068,1,47680,-999,0,-999
202508100158,95,127.30419922,38.14786911,2,41332,-999,0,-999
202508100158,98,127.06069946,37.90187836,2,28846,-999,0,-999
202508100158,99,126.76647949,37.88589096,2,7711,-999,0,-999
202508100158,100,128.71833801,37.67713165,2,8000,-999,4,-999
202508100158,101,127.73570251,37.90261841,2,13390,-999,0,-999
202508100158,102,124.71237183,37.97396088,2,38228,-999,0,-999
202508100158,104,128.85534668,37.80456161,1,50000,-999,0,-999
202508100158,105,128.89099121,37.75146866,2,50000,-999,0,-999
202508100158,106,129.12432861,37.50709152,2,50000,-999,0,-999
202508100158,108,126.96579742,37.57141876,1,18454,-999,0,-999
202508100158,112,126.62490082,37.47771835,1,43740,-999,0,-999
202508100158,114,127.94658661,37.33749008,1,50000,-999,0,-999
202508100158,115,130.89863586,37.48128891,1,27670,-999,0,-999
202508100158,119,126.98300171,37.25746155,2,15070,-999,-999,-999
202508100158,121,128.45742798,37.18125916,1,31240,-999,0,-999
202508100158,127,127.95249939,36.97045135,2,31761,-999,0,-999
202508100158,129,126.49389648,36.77658081,2,7374,-999,-999,-999
202508100158,131,127.44065857,36.63924026,2,26594,-999,0,-999
202508100158,133,127.37210083,36.37199020,1,21980,-999,0,-999
202508100158,135,127.99458313,36.22024918,2,4083,-999,10,-999
202508100158,136,128.70733643,36.57292938,2,14843,-999,0,-999
202508100158,137,128.15740967,36.40837097,2,12238,-999,0,-999
202508100158,138,129.38002014,36.03200912,2,19730,-999,0,-999
202508100158,143,128.65295410,35.87797165,2,8876,-999,10,-999
202508100158,146,127.11717987,35.84091949,2,3187,-999,62,-999
202508100158,155,128.57281494,35.17018890,1,7945,-999,4,-999
202508100158,156,126.89156342,35.17293930,1,5452,-999,61,-999
202508100158,159,129.03202820,35.10467911,1,3666,-999,61,-999
202508100158,165,126.38150787,34.81732178,1,1620,-999,63,-999
202508100158,168,127.74063110,34.73928833,2,10339,-999,82,-999
202508100158,169,125.45104980,34.68719101,2,11052,-999,61,-999
202508100158,170,126.70182037,34.39590073,1,611,-999,63,-999
202508100158,172,126.59899902,35.34823990,2,2630,-999,62,-999
202508100158,174,127.36940002,35.02040100,1,4351,-999,82,-999
202508100158,177,126.68772125,36.65758896,2,24230,-999,0,-999
202508100158,184,126.52969360,33.51411057,1,50000,-999,0,-999
202508100158,189,126.56529999,33.24615860,1,7860,-999,61,-999
202508100158,192,128.04003906,35.16378021,2,7807,-999,51,-999
202508100158,201,126.44634247,37.70738983,1,48933,-999,0,-999
202508100158,202,127.49446106,37.48862839,1,9892,-999,4,-999
202508100158,203,127.48420715,37.26398849,1,5616,-999,4,-999
202508100158,211,128.16714478,38.05986023,2,24216,-999,0,-999
202508100158,212,127.88043213,37.68360138,2,15792,-999,0,-999
202508100158,216,128.98928833,37.17037964,1,35275,-999,0,-999
202508100158,217,128.64590454,37.38148880,2,26098,-999,0,-999
202508100158,221,128.19433594,37.15927887,1,19449,-999,0,-999
202508100158,226,127.73415375,36.48760986,1,4483,-999,4,-999
202508100158,232,127.29282379,36.76216888,1,28926,-999,0,-999
202508100158,235,126.55744171,36.32723999,1,36670,-999,0,-999
202508100158,236,126.92079163,36.27241898,1,31145,-999,0,-999
202508100158,238,127.48175049,36.10562897,1,11159,-999,61,-999
202508100158,239,127.24437714,36.48522186,2,17600,-999,0,-999
202508100158,243,126.71656799,35.72961044,1,2737,-999,62,-999
202508100158,244,127.28556061,35.61203003,1,1533,-999,62,-999
202508100158,245,126.83904266,35.56336975,1,3374,-999,62,-999
202508100158,247,127.39652252,35.42129898,1,3534,-999,63,-999
202508100158,248,127.52030945,35.65695953,1,2991,-999,79,-999
202508100158,251,126.69699860,35.42660904,2,3477,-999,63,-999
202508100158,252,126.47783661,35.28366089,2,3397,-999,61,-999
202508100158,253,128.89074707,35.22980881,2,2321,-999,62,-999
202508100158,254,127.12860107,35.37131119,2,1000,-999,0,-999
202508100158,257,129.02009583,35.30736923,2,17324,-999,0,-999
202508100158,258,127.21225739,34.76335144,2,1526,-999,-999,-999
202508100158,259,126.78408051,34.64456940,2,6382,-999,62,-999
202508100158,260,126.91950989,34.68886185,1,6588,-999,62,-999
202508100158,261,126.56906891,34.55374908,1,13940,-999,52,-999
202508100158,262,127.27571869,34.61825943,1,1030,-999,63,-999
202508100158,263,128.28811646,35.32257843,2,3274,-999,61,-999
202508100158,264,127.74537659,35.51137924,2,1657,-999,62,-999
202508100158,266,127.69139862,34.94340134,2,7521,-999,63,-999
202508100158,268,126.25846100,34.47296143,2,3249,-999,63,-999
202508100158,269,126.03050232,35.34690094,2,6616,-999,51,-999
202508100158,271,128.91448975,36.94361115,1,12767,-999,0,-999
202508100158,272,128.51687622,36.87182999,1,10249,-999,0,-999
202508100158,273,128.14878845,36.62726974,1,7645,-999,4,-999
