TIME,STN,TA,HM,TD,TG,TS,TE0.05,TE0.1,TE0.2,TE0.3,TE0.5,TE1.0,TE1.5,TE3.0,TE5.0,PA,PS
202508161843,90,29.7,67.2,23.0,29.7,30.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1008.2,1010.2
202508161843,92,30.4,58.0,21.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1003.1,1010.5
202508161843,93,30.3,63.1,22.5,29.5,29.8,31.8,31.6,30.0,29.0,28.2,27.1,25.7,22.2,18.7,1001.1,1011.8
202508161843,95,28.6,69.3,22.4,29.2,28.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.9,1012.4
202508161843,96,27.2,86.6,24.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1001.3,1012.5
202508161843,98,28.0,74.1,23.0,27.8,28.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.0,1012.0
202508161843,99,27.7,80.8,24.1,28.5,30.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1009.5,1013.0
202508161843,100,24.7,74.2,19.8,23.1,23.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,928.1,1012.6
202508161843,101,30.3,59.4,21.5,29.8,30.2,32.3,31.9,31.2,29.3,27.7,26.2,24.5,19.9,16.2,1002.5,1011.0
202508161843,102,26.6,86.8,24.2,27.2,27.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1006.3,1010.4
202508161843,104,30.9,60.2,22.3,30.4,29.5,32.4,31.4,29.7,28.4,27.9,25.1,23.6,18.8,14.8,1001.3,1009.7
202508161843,105,33.1,46.9,20.3,29.8,31.3,30.6,29.9,30.3,29.4,28.6,27.0,23.6,18.6,15.8,1007.7,1010.7
202508161843,106,28.1,67.0,21.4,26.4,29.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1007.0,1011.6
202508161843,108,29.8,63.4,22.1,28.1,27.9,28.3,27.5,24.4,23.2,26.8,25.6,25.7,22.1,17.2,1001.6,1011.2
202508161843,110,29.2,81.0,25.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1010.8,1012.9
202508161843,112,28.1,83.2,25.0,27.5,29.2,28.8,28.8,28.2,26.6,25.8,25.2,23.7,20.5,15.8,1004.8,1012.6
202508161843,113,28.0,84.0,25.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1012.3,1013.1
202508161843,114,30.1,64.9,22.8,28.1,30.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.3,1011.0
202508161843,115,27.1,83.5,24.1,24.8,27.5,28.7,28.9,27.8,26.1,25.5,22.7,21.3,16.5,14.1,987.1,1011.9
202508161843,116,24.5,83.8,21.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,943.6,1012.6
202508161843,119,28.8,72.5,23.4,28.7,29.0,30.1,29.6,28.2,27.6,27.3,25.4,23.8,19.1,15.0,1008.0,1012.5
202508161843,121,29.0,69.1,22.8,27.3,28.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,985.2,1012.0
202508161843,127,30.7,63.2,22.9,29.4,29.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.5,1011.3
202508161843,129,27.8,82.9,24.6,27.0,29.6,31.2,31.1,30.3,28.2,27.3,24.9,24.6,18.8,17.6,1010.2,1013.1
202508161843,130,28.7,82.4,25.4,27.2,32.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1006.3,1011.8
202508161843,131,31.9,56.5,22.2,28.8,29.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1005.1,1011.7
202508161843,133,30.7,61.4,22.4,29.9,31.5,34.7,32.6,31.0,30.1,29.1,27.6,26.1,22.3,18.5,1004.9,1012.5
202508161843,135,29.5,63.6,21.9,29.9,29.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,984.9,1012.1
202508161843,136,30.6,63.3,22.8,30.6,32.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.0,1012.8
202508161843,137,31.2,56.6,21.6,27.7,30.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.7,1011.5
202508161843,138,33.9,46.0,20.7,30.1,32.5,32.0,31.1,29.4,28.3,26.7,24.5,23.3,19.5,16.9,1010.6,1011.0
202508161843,140,29.0,74.6,24.0,29.2,30.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1010.6,1013.8
202508161843,143,33.0,51.7,21.8,32.5,32.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1005.1,1011.1
202508161843,146,30.9,63.9,23.3,29.2,29.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1006.0,1012.8
202508161843,151,31.5,69.0,25.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1011.0,1012.0
202508161843,152,31.5,63.0,23.6,30.8,31.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.0,1011.0
202508161843,155,30.4,73.9,25.2,30.3,31.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1008.4,1012.3
202508161843,156,30.7,65.7,23.6,31.4,30.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1005.0,1012.9
202508161843,159,30.2,69.8,24.1,27.3,30.2,31.7,31.0,28.3,26.9,27.9,26.2,25.1,20.0,18.5,1004.4,1012.2
