TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508161843,156,214.1,0.7,276.4,1.8,198.7,1.2,30.7,0.0,0.0,0.0,0.0,0.0,65.7,1005.0,1012.9,23.6
202508161843,159,166.3,2.8,191.2,3.6,171.9,2.7,30.2,0.0,0.0,0.0,0.0,0.0,69.8,1004.4,1012.2,24.1
202508161843,160,239.8,1.9,253.1,2.3,244.1,2.5,26.4,0.0,0.0,0.0,0.0,0.0,86.4,-99.7,-99.9,23.9
202508161843,162,131.6,1.1,123.8,1.6,170.9,1.6,28.6,0.0,-99.9,-99.9,-99.9,-99.2,71.4,1008.9,1012.4,22.9
202508161843,163,250.0,1.4,320.0,2.5,260.0,1.5,30.0,-99.7,0.0,0.0,0.0,0.0,66.0,1012.3,1013.5,23.0
202508161843,165,247.9,2.8,257.8,2.9,273.0,2.4,29.7,0.0,0.0,0.0,0.0,0.0,70.8,1008.4,1013.4,23.8
202508161843,167,240.0,4.9,260.0,6.5,240.0,5.2,31.1,-99.7,0.0,0.0,0.0,0.0,67.0,1011.9,1012.9,24.3
202508161843,168,244.9,5.0,250.7,5.6,240.7,4.3,29.3,0.0,0.0,0.0,0.0,0.0,67.6,1005.8,1013.2,22.7
202508161843,169,151.0,2.7,167.0,3.2,157.9,3.4,26.6,0.0,0.0,0.0,0.0,0.0,91.2,1004.9,1013.4,25.0
202508161843,170,261.0,1.8,284.0,2.3,265.1,2.2,30.4,0.0,0.0,0.0,0.0,0.0,66.0,1009.6,1013.6,23.3
202508161843,172,286.0,2.8,283.1,3.3,281.3,2.9,30.0,0.0,0.0,0.0,0.0,0.0,67.8,1006.8,1012.7,23.4
202508161843,174,232.2,0.2,254.2,0.6,267.3,0.7,28.6,0.0,0.0,0.0,0.0,0.0,72.8,993.1,1011.6,23.2
202508161843,175,292.7,2.8,290.0,3.2,301.5,2.6,24.3,0.0,0.0,0.0,0.0,0.0,94.8,961.4,1014.9,23.4
202508161843,177,257.0,2.0,265.0,3.5,254.1,2.8,29.3,0.0,0.0,0.0,0.0,0.0,71.0,1008.9,1012.0,23.5
202508161843,181,220.5,2.3,225.0,3.0,221.1,2.7,30.2,0.0,0.0,0.0,0.0,0.0,64.2,1008.6,1012.4,22.7
202508161843,182,70.0,3.9,90.0,4.4,60.0,3.6,28.6,-99.7,0.0,0.0,0.0,0.0,82.0,1011.5,1014.3,25.2
202508161843,184,51.8,2.8,51.3,3.7,45.9,2.6,29.7,0.0,0.0,0.0,0.0,0.0,69.2,1011.2,1013.5,23.5
202508161843,185,328.9,2.9,326.9,3.2,336.9,2.4,29.1,0.0,0.0,0.0,0.0,0.0,76.9,1005.6,1013.6,24.6
