TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202509081153,90,94.0,1.8,108.0,2.1,87.2,1.6,26.4,0.0,0.0,0.0,0.0,0.0,60.9,1008.2,1010.2,18.3
202509081153,92,110.0,2.3,130.0,3.2,110.0,2.1,27.6,-99.7,0.0,0.0,0.0,0.0,55.0,1002.5,1010.0,17.8
202509081153,93,173.3,0.8,230.0,1.9,139.9,1.1,24.5,0.0,0.0,0.0,0.0,0.0,75.8,1001.0,1011.9,20.0
202509081153,95,316.7,0.7,349.0,1.1,317.7,0.7,25.8,0.0,0.0,0.0,0.0,0.0,67.6,994.6,1012.2,19.4
202509081153,96,109.0,3.1,105.3,3.4,106.8,2.5,26.0,-99.2,0.0,0.0,0.0,0.0,71.8,999.8,1011.0,20.5
202509081153,98,279.1,1.2,281.5,1.7,295.1,0.8,26.7,0.0,0.0,0.0,0.0,0.0,65.4,998.6,1011.7,19.7
202509081153,99,5.7,1.0,14.0,1.6,26.0,1.5,25.2,0.0,0.0,0.0,0.0,0.0,78.7,1009.0,1012.5,21.2
202509081153,100,3.7,1.8,357.5,2.3,271.2,1.3,26.2,0.0,0.0,0.0,0.0,0.0,49.2,926.5,1010.3,14.7
202509081153,101,300.5,1.4,13.0,2.1,316.9,1.6,25.1,0.0,0.0,0.0,0.0,0.0,69.9,1002.5,1011.2,19.2
202509081153,102,157.0,0.6,177.3,1.0,178.8,1.3,25.9,0.0,0.0,0.0,0.0,0.0,56.6,1006.2,1010.3,16.6
202509081153,104,97.6,0.8,59.0,2.1,93.1,0.8,29.4,0.0,0.0,0.0,0.0,0.0,45.5,1000.6,1009.0,16.4
202509081153,105,184.7,1.0,163.8,1.4,161.5,1.4,31.1,0.0,0.0,0.0,0.0,0.0,38.3,1007.3,1010.3,15.3
202509081153,106,123.0,2.5,160.0,4.1,118.2,2.3,29.3,0.0,0.0,0.0,0.0,0.0,47.2,1006.0,1010.6,16.9
202509081153,108,122.8,0.8,124.9,1.0,103.5,1.0,26.4,0.0,0.0,0.0,0.0,0.0,67.3,1000.5,1010.2,19.9
202509081153,110,340.0,1.5,10.0,2.7,300.0,2.1,28.7,-99.7,0.0,0.0,0.0,0.0,56.0,1009.8,1011.9,19.1
202509081153,112,261.1,2.6,236.7,4.3,253.4,2.0,26.9,0.0,0.0,0.0,0.0,0.0,69.6,1003.6,1011.4,20.9
202509081153,113,200.0,1.4,260.0,2.5,190.0,1.3,27.7,-99.7,0.0,0.0,0.0,0.0,64.0,1011.3,1012.1,20.3
202509081153,114,275.0,1.4,147.1,2.0,335.0,1.0,25.8,0.0,0.0,0.0,0.0,0.0,64.8,993.4,1010.4,18.7
202509081153,115,252.7,0.5,350.0,1.6,194.7,0.7,28.0,0.0,0.0,0.0,0.0,0.0,73.0,986.1,1010.8,22.7
202509081153,116,13.0,0.1,25.0,0.5,13.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,68.3,942.0,1011.3,16.7
202509081153,119,175.3,1.5,172.0,2.2,167.6,2.1,25.7,0.0,0.0,0.0,0.0,0.0,67.4,1006.8,1011.3,19.2
202509081153,121,305.9,0.5,246.9,1.8,205.6,1.0,25.3,0.0,0.0,0.0,0.0,0.0,72.5,984.2,1011.3,20.0
202509081153,127,198.1,0.0,264.6,0.0,221.6,1.0,25.6,0.0,0.0,0.0,0.0,0.0,70.3,997.8,1010.8,19.8
202509081153,129,111.8,1.9,90.5,2.1,101.6,1.4,25.7,0.0,0.0,0.0,0.0,0.0,66.2,1008.7,1011.6,18.9
202509081153,130,120.5,0.9,113.2,2.0,127.8,1.7,27.4,0.0,0.0,0.0,0.0,0.0,60.2,1005.8,1011.4,19.0
202509081153,131,4.5,0.5,213.8,1.0,316.6,0.7,25.7,0.0,0.0,0.0,0.0,0.0,69.5,1004.6,1011.3,19.7
202509081153,133,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,78.2,1004.1,1011.9,20.7
202509081153,135,306.6,1.7,287.1,2.2,278.5,1.0,22.5,0.0,0.0,0.0,-99.9,0.0,78.9,983.8,1011.7,18.7
202509081153,136,224.1,1.6,213.8,2.0,298.4,1.8,25.0,0.0,0.0,0.0,0.0,0.0,65.4,996.1,1012.2,18.1
202509081153,137,332.6,0.0,334.8,0.3,17.9,0.4,24.3,0.0,0.0,0.0,0.0,0.0,73.1,999.9,1010.9,19.2
202509081153,138,42.0,1.7,67.1,2.8,62.2,2.4,27.2,0.0,0.0,0.0,0.0,0.0,52.1,1010.5,1010.9,16.5
202509081153,140,320.1,0.7,329.1,1.8,290.7,0.9,22.6,0.0,0.0,0.0,0.0,0.0,85.2,1009.3,1012.5,20.0
202509081153,143,69.4,1.0,64.1,1.4,57.8,1.0,27.2,0.0,0.0,0.0,0.0,0.0,51.2,1004.7,1010.9,16.3
202509081153,146,203.0,1.1,331.1,1.2,12.9,0.8,24.2,0.0,0.0,0.0,0.0,0.0,79.1,1004.9,1011.8,20.4
202509081153,151,100.0,3.3,120.0,4.1,90.0,3.1,29.8,-99.7,0.0,0.0,0.0,0.0,59.0,1010.0,1011.0,20.9
202509081153,152,117.4,3.6,98.7,5.2,98.3,2.3,29.7,0.0,0.0,0.0,-99.9,0.0,58.8,1000.8,1009.9,20.8
