TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508100140,90,185.0,0.4,211.0,0.6,231.4,0.8,22.1,0.0,0.0,0.0,0.0,0.0,91.2,999.9,1001.9,20.6
202508100140,92,270.0,3.5,280.0,4.0,260.0,3.7,23.1,-99.7,0.0,0.0,0.0,0.0,67.0,994.3,1001.8,16.6
202508100140,93,349.1,0.1,14.0,0.2,322.5,0.6,19.4,0.0,0.0,0.0,0.0,0.0,95.4,992.5,1003.6,18.6
202508100140,95,56.9,0.3,67.5,0.4,57.6,0.2,18.4,0.0,0.0,0.0,0.0,0.0,98.9,986.0,1004.0,18.2
202508100140,96,120.8,4.7,131.8,6.3,122.8,4.8,21.6,0.0,0.0,0.0,0.0,0.0,98.8,992.0,1003.3,21.4
202508100140,98,350.6,0.7,357.5,0.9,349.3,0.5,19.1,0.0,0.0,0.0,0.0,0.0,99.9,989.8,1003.2,19.1
202508100140,99,48.4,0.4,90.0,0.9,64.7,0.8,19.2,0.0,0.0,0.0,0.0,0.0,99.8,1000.0,1003.6,19.2
202508100140,100,1.9,0.0,8.3,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,97.1,918.7,1006.0,13.3
202508100140,101,259.4,0.3,265.7,0.9,280.2,0.5,19.5,0.0,0.0,0.0,0.0,0.0,92.0,994.1,1002.9,18.2
202508100140,102,331.7,1.9,340.6,2.2,340.5,1.8,20.9,0.0,0.0,0.0,0.0,0.0,89.1,998.1,1002.2,19.0
202508100140,104,219.7,1.2,231.0,1.3,205.3,1.0,20.4,0.0,0.0,0.0,0.0,0.0,79.3,992.6,1001.3,16.7
202508100140,105,242.5,2.6,255.7,3.2,249.8,2.8,23.0,0.0,0.0,0.0,0.0,0.0,63.1,999.1,1002.2,15.6
202508100140,106,209.0,2.3,216.0,2.6,214.6,2.1,20.8,0.0,0.0,0.0,0.0,0.0,72.7,997.7,1002.4,15.7
202508100140,108,46.4,0.6,48.0,1.0,18.1,0.9,22.3,0.0,0.0,0.0,0.0,0.0,85.1,991.7,1001.5,19.7
202508100140,110,350.0,1.0,10.0,1.3,350.0,1.3,21.3,-99.7,0.0,0.0,0.0,0.0,100.0,1000.7,1002.8,21.3
202508100140,112,20.5,3.2,20.4,3.8,68.2,2.8,23.4,0.0,0.0,0.0,0.0,0.0,75.9,994.4,1002.3,18.9
202508100140,113,30.0,2.0,40.0,2.7,30.0,2.1,23.4,-99.7,0.0,0.0,0.0,0.0,83.0,1002.0,1002.8,20.4
202508100140,114,108.8,0.3,110.2,0.5,125.4,0.1,19.4,0.0,0.0,0.0,0.0,0.0,82.7,984.9,1002.2,16.4
202508100140,115,200.2,2.4,202.4,3.1,200.1,2.3,24.0,0.0,0.0,0.0,0.1,0.0,86.9,977.7,1002.6,21.7
202508100140,116,11.0,1.9,25.0,3.9,10.9,2.2,19.8,0.0,0.0,0.0,0.0,0.0,94.3,933.1,1002.6,18.9
202508100140,119,334.7,0.9,17.1,1.5,18.3,0.9,21.9,0.0,0.0,0.0,0.0,0.0,89.1,997.5,1002.1,20.0
202508100140,121,33.6,0.0,0.0,0.0,65.8,0.1,17.7,0.0,0.0,0.0,0.0,0.0,95.9,976.3,1004.0,17.0
202508100140,127,127.2,0.3,123.8,0.5,147.2,0.9,20.2,0.0,0.0,0.0,0.1,0.0,89.8,988.5,1001.7,18.5
202508100140,129,8.5,0.0,0.0,0.0,99.4,0.0,21.4,0.0,0.0,0.0,0.0,0.0,94.7,999.4,1002.3,20.5
202508100140,130,314.1,1.8,300.1,2.6,318.5,1.5,21.0,0.0,0.0,0.0,0.0,0.0,83.9,996.6,1002.2,18.2
202508100140,131,44.7,2.0,53.4,2.4,49.5,1.5,22.5,0.0,0.0,0.0,0.3,0.0,82.4,995.1,1001.8,19.4
202508100140,133,45.2,0.8,74.4,1.3,15.6,0.8,22.5,0.0,0.0,0.0,0.5,0.0,93.6,994.3,1002.0,21.4
202508100140,135,146.6,0.0,160.3,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.8,0.0,94.5,974.5,1002.3,20.3
202508100140,136,196.0,0.0,222.3,0.0,313.2,0.0,21.2,0.0,0.0,0.0,1.4,0.0,95.0,987.1,1003.3,20.4
202508100140,137,305.7,0.3,295.5,0.6,317.7,0.5,21.6,0.0,0.0,0.0,1.2,0.0,95.0,990.7,1001.7,20.8
202508100140,138,236.5,2.3,221.5,3.5,236.3,2.4,23.0,0.0,0.0,0.0,3.0,0.0,87.2,1001.4,1001.9,20.8
202508100140,140,182.8,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.7,1.7,0.8,93.2,999.2,1002.4,21.9
202508100140,143,110.1,0.8,110.9,1.4,109.7,1.1,22.4,0.0,0.0,0.0,1.1,0.0,93.2,995.9,1002.1,21.2
202508100140,146,25.5,1.2,19.0,1.8,47.6,1.7,22.5,1.0,4.2,8.4,8.4,8.4,92.3,994.9,1001.8,21.2
202508100140,151,10.0,2.6,10.0,2.8,350.0,2.6,22.1,-99.7,0.0,0.0,2.0,0.0,96.0,1001.6,1002.6,21.4
202508100140,152,102.6,1.9,66.7,2.6,335.6,1.4,21.3,0.0,0.0,0.0,2.1,0.0,93.1,992.6,1001.9,20.1
202508100140,155,215.0,1.0,231.0,1.1,283.3,0.6,22.0,1.0,1.0,3.7,10.3,4.8,96.9,998.3,1002.3,21.5
202508100140,156,335.0,0.7,344.0,1.0,32.6,0.8,22.1,1.0,0.3,2.5,22.2,2.9,95.3,992.8,1000.8,21.3
202508100140,159,230.1,1.6,227.0,1.7,195.7,0.8,22.8,1.0,0.3,0.8,5.1,0.8,90.6,994.3,1002.2,21.2
202508100140,160,140.7,2.3,146.3,2.5,126.7,2.3,20.4,1.0,0.5,1.0,5.5,1.0,99.9,-99.7,-99.9,20.4
202508100140,162,54.4,1.2,32.9,1.8,46.2,2.1,21.6,1.0,0.1,3.8,-99.9,7.5,96.5,998.1,1001.7,21.0
202508100140,163,190.0,5.9,200.0,8.0,180.0,5.4,25.4,-99.7,0.0,0.4,27.1,2.4,94.0,999.0,1000.1,24.4
202508100140,165,186.1,6.0,179.7,7.6,170.7,5.7,24.8,0.0,0.1,0.2,27.7,4.7,100.0,995.2,1000.3,24.8
202508100140,167,80.0,1.4,80.0,3.2,70.0,1.5,22.2,-99.7,0.5,3.5,45.5,4.5,98.0,1001.6,1002.6,21.9
202508100140,168,93.8,2.8,87.0,3.1,85.8,2.6,22.3,1.0,0.0,1.2,24.9,4.1,94.0,994.8,1002.3,21.3
202508100140,169,19.0,6.9,35.0,9.0,10.3,6.4,24.4,1.0,0.0,0.2,49.1,1.4,96.8,991.6,1000.1,23.9
202508100140,170,99.0,2.8,109.0,3.6,64.2,1.9,23.8,1.0,9.3,19.2,69.5,21.6,97.6,997.3,1001.3,23.4
202508100140,172,7.8,2.3,4.3,2.7,32.6,2.5,22.2,1.0,1.3,4.8,21.5,6.4,97.9,994.9,1000.9,21.9
202508100140,174,191.4,2.0,189.3,2.7,189.2,2.0,20.9,0.0,0.0,0.5,29.9,0.7,93.9,982.2,1001.0,19.9
202508100140,175,267.0,4.6,256.1,7.9,264.3,4.2,23.7,1.0,0.5,0.5,68.5,17.5,99.9,948.3,1001.2,23.7
202508100140,177,35.2,0.5,149.7,0.8,338.7,0.6,22.4,0.0,0.0,0.0,0.4,0.0,85.3,998.2,1001.4,19.8
202508100140,181,50.9,2.6,52.4,2.8,66.4,1.8,21.4,0.0,0.0,0.0,0.2,0.0,89.0,998.5,1002.4,19.5
202508100140,182,240.0,6.4,270.0,9.5,240.0,5.4,27.9,-99.7,0.0,0.2,2.6,0.8,84.0,998.9,1001.6,24.9
202508100140,184,242.3,6.8,235.6,8.1,241.8,5.2,28.5,0.0,0.0,0.2,2.5,0.7,80.8,998.5,1000.8,24.9
202508100140,185,203.7,9.0,201.6,10.9,218.7,9.5,26.5,0.0,0.0,0.0,6.3,0.2,91.7,993.7,1001.7,25.0
202508100140,188,213.6,4.6,232.4,6.4,205.3,4.6,27.5,0.0,0.5,2.0,4.4,2.8,97.6,999.8,1002.1,27.1
202508100140,189,235.0,3.6,281.0,6.4,236.2,5.1,27.2,1.0,0.8,1.3,3.2,1.6,93.4,996.7,1002.5,26.0
202508100140,192,13.3,0.1,323.7,0.3,358.6,0.0,19.8,1.0,0.3,2.7,16.9,3.9,97.0,999.2,1002.6,19.3
202508100140,201,242.1,0.0,256.1,0.1,350.5,0.1,19.7,0.0,0.0,0.0,0.0,0.0,95.8,997.8,1003.3,19.0
202508100140,202,140.9,0.3,123.8,0.3,160.3,0.2,20.8,0.0,0.0,0.0,0.0,0.0,94.7,997.5,1002.9,19.9
202508100140,203,0.0,0.0,242.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,99.8,994.2,1003.4,19.9
202508100140,211,6.9,0.5,33.7,0.8,9.2,0.5,20.3,0.0,0.0,0.0,0.0,0.0,89.0,980.2,1003.3,18.4
202508100140,212,107.1,1.6,135.1,2.7,108.2,1.4,20.6,0.0,0.0,0.0,0.0,0.0,93.0,987.5,1003.6,19.4
202508100140,216,355.0,0.3,31.0,0.5,351.0,0.4,14.6,0.0,0.0,0.0,0.2,0.0,95.5,924.1,1004.8,13.9
202508100140,217,192.7,1.0,179.9,1.4,154.3,1.0,17.4,0.0,0.0,0.0,0.0,0.0,91.0,968.4,1004.2,15.9
202508100140,221,2.2,1.2,0.0,1.8,5.5,1.0,17.8,0.0,0.0,0.0,0.1,0.0,99.8,972.7,1003.1,17.8
202508100140,226,15.1,1.1,25.2,1.4,62.7,0.4,20.3,0.0,0.0,0.0,0.5,0.0,99.8,982.8,1002.4,20.3
202508100140,229,30.8,7.2,28.1,7.8,34.2,6.8,23.0,0.0,0.0,0.0,0.5,0.0,88.2,989.6,1001.5,20.9
202508100140,230,161.3,1.4,154.8,1.7,176.2,1.0,23.4,0.0,0.0,0.0,0.0,0.0,91.2,1001.7,1003.1,21.9
202508100140,232,0.0,0.0,357.5,0.0,254.3,0.4,19.5,0.0,0.0,0.0,0.5,0.0,99.4,993.3,1003.1,19.4
202508100140,235,64.0,1.2,72.0,1.5,62.6,1.5,22.4,0.0,0.0,0.0,0.9,0.0,86.4,999.9,1001.0,20.0
202508100140,236,307.4,0.5,315.2,0.7,301.8,0.4,22.4,0.0,0.0,0.0,0.8,0.0,90.1,1000.5,1002.0,20.7
202508100140,238,150.0,0.1,160.3,0.1,150.0,0.0,22.2,1.0,0.4,0.4,1.3,0.4,98.8,982.4,1002.0,22.0
202508100140,239,113.9,0.0,0.0,0.0,109.1,0.1,22.2,0.0,0.0,0.0,0.4,0.0,87.9,991.7,1001.9,20.1
202508100140,243,88.4,1.7,73.1,2.6,84.4,1.9,22.4,1.0,1.4,8.6,13.2,13.0,95.8,1000.2,1001.6,21.7
202508100140,244,114.8,1.1,90.0,1.4,109.9,1.0,21.5,1.0,1.3,13.1,19.6,16.0,96.7,973.4,1001.4,21.0
202508100140,245,15.0,1.7,57.0,2.5,16.4,2.4,22.3,0.0,3.9,12.1,21.7,16.7,97.0,993.6,1001.4,21.8
202508100140,247,128.4,0.5,87.1,0.8,132.5,0.8,21.7,1.0,3.1,9.7,26.8,13.1,99.9,987.0,1002.2,21.7
202508100140,248,93.1,1.4,78.8,1.9,121.5,0.9,20.6,1.0,2.8,13.4,16.8,13.6,99.9,956.5,1002.3,20.6
202508100140,251,41.6,1.4,53.4,1.8,41.1,1.7,22.1,1.0,2.3,11.2,27.2,17.3,87.8,993.7,1000.4,20.0
202508100140,252,3.7,1.1,317.7,1.8,356.2,1.3,22.0,1.0,3.1,9.1,32.4,13.2,91.3,996.7,1001.0,20.5
202508100140,253,204.1,0.0,191.3,0.0,191.3,0.1,22.3,0.0,0.0,0.5,3.4,0.5,99.4,996.7,1003.0,22.2
202508100140,254,134.3,0.9,123.3,1.3,143.5,1.5,21.7,1.0,2.1,8.3,33.4,17.8,96.7,986.7,1001.5,21.2
202508100140,255,247.8,0.3,239.8,0.6,-99.9,-99.9,22.9,1.0,0.0,0.0,3.9,0.4,98.0,996.8,1002.6,22.6
202508100140,257,52.3,0.4,46.6,0.5,30.0,0.1,22.1,0.0,0.0,0.0,3.2,0.0,100.0,1000.8,1001.5,22.1
202508100140,258,86.2,1.8,91.4,2.4,83.4,1.3,22.3,1.0,0.9,1.2,40.5,1.4,99.9,1002.5,1002.7,22.3
202508100140,259,82.8,1.5,83.9,2.5,98.5,1.5,23.3,1.0,2.6,18.8,57.1,20.3,100.0,999.5,1001.3,23.3
202508100140,260,161.1,1.5,163.6,2.0,141.3,1.8,23.0,1.0,3.5,15.7,54.2,15.8,99.0,996.3,1001.3,22.8
202508100140,261,17.3,1.5,8.5,2.0,348.5,1.1,24.4,1.0,0.1,7.7,59.3,33.3,99.0,999.1,1001.0,24.2
202508100140,262,164.0,0.9,303.0,1.8,157.8,0.8,22.8,1.0,0.6,1.0,25.7,3.0,95.1,995.6,1001.5,22.0
202508100140,263,293.1,1.8,301.1,2.5,282.7,1.4,21.4,1.0,3.3,3.7,21.9,3.9,96.2,1000.7,1002.3,20.8
202508100140,264,96.4,1.4,106.4,2.2,117.3,1.1,21.8,1.0,4.9,10.1,-99.9,14.4,92.9,985.1,1002.4,20.6
202508100140,266,327.4,0.9,14.8,0.9,79.5,1.6,21.7,1.0,1.7,2.4,30.2,2.4,97.3,992.8,1002.9,21.3
202508100140,268,159.5,3.0,171.7,4.1,156.5,2.1,26.0,0.0,0.2,0.2,78.9,27.9,98.5,998.4,999.5,25.7
202508100140,269,75.2,3.8,57.3,6.4,66.1,3.5,22.7,0.0,0.1,2.8,48.9,11.1,99.9,998.2,1001.4,22.7
202508100140,271,311.3,0.7,323.7,0.8,314.6,0.5,16.3,0.0,0.0,0.0,0.2,0.0,97.7,966.4,1003.8,15.9
202508100140,272,317.9,1.6,315.2,1.7,311.3,1.4,18.7,0.0,0.0,0.0,0.5,0.0,99.9,978.3,1002.6,18.7
202508100140,273,64.7,0.8,78.8,0.9,84.4,0.7,19.2,0.0,0.0,0.0,0.7,0.0,99.9,982.4,1002.3,19.2
202508100140,276,0.0,0.0,95.6,0.0,62.4,0.2,21.4,0.0,0.0,0.0,1.1,0.0,99.9,978.3,1002.0,21.4
202508100140,277,204.8,1.7,202.6,2.0,192.2,1.6,21.4,0.0,0.0,0.0,0.2,0.0,90.8,997.2,1001.9,19.8
202508100140,278,212.9,0.1,216.6,0.3,237.4,0.1,21.7,0.0,0.0,0.0,1.0,0.0,99.7,992.2,1001.5,21.7
202508100140,279,338.1,0.0,0.0,0.0,325.8,0.2,22.8,0.0,0.0,0.0,0.8,0.0,94.0,995.8,1001.4,21.8
202508100140,281,223.4,0.0,236.3,0.2,165.3,0.2,21.1,0.0,0.0,0.0,3.9,0.0,98.6,991.7,1002.7,20.9
