TIME,STN,LON,LAT,S,VIS1,VIS10,WW1,WW15
202508100140,703,127.43743134,35.76036072,2,2150,-999,63,-999
202508100140,704,126.47754669,35.62094879,2,4462,-999,62,-999
202508100140,706,126.97265625,35.31021118,2,3384,-999,63,-999
202508100140,708,126.74523926,35.12886047,2,10327,-999,0,-999
202508100140,709,127.49355316,35.20808029,2,8419,-999,52,-999
202508100140,710,126.74397278,35.02503967,2,12188,-999,60,-999
202508100140,711,126.98979950,34.89710999,2,18290,-999,51,-999
202508100140,712,127.51927185,34.90351105,2,11379,-999,61,-999
202508100140,718,126.03646088,34.33303070,2,3870,-999,4,-999
202508100140,719,126.39769745,35.80879974,2,4670,-999,51,-999
202508100140,723,127.30898285,34.02791977,2,20240,-999,0,-999
202508100140,724,126.30156708,33.95782852,2,5177,-999,4,-999
202508100140,727,126.39292908,33.40985870,2,8844,-999,10,-999
202508100140,730,126.76110077,35.27939987,2,3590,-999,61,-999
202508100140,731,126.68634033,34.81666183,2,3741,-999,63,-999
202508100140,732,127.09208679,34.76192093,2,1902,-999,63,-999
202508100140,733,126.89170074,36.04610062,2,4490,-999,4,-999
202508100140,734,127.24572754,35.98551178,2,1708,-999,62,-999
202508100140,736,126.78401184,35.84679031,2,2469,-999,63,-999
202508100140,737,126.87764740,35.80905151,2,952,-999,20,-999
202508100140,738,126.67388153,35.57947922,2,1850,-999,-997,-999
202508100140,741,126.98515320,35.05670929,2,8826,-999,51,-999
202508100140,748,127.36309814,34.83694077,2,12118,-999,36,-999
202508100140,749,127.12715149,34.53470993,2,600,-999,63,-999
202508100140,751,126.69380188,33.47930145,2,7850,-999,-997,-999
202508100140,752,126.30599213,33.30456161,2,1830,-999,4,-999
202508100140,753,126.49590302,33.39303970,2,5261,-999,4,-999
202508100140,754,126.52732086,35.06037140,2,15569,-999,63,-999
202508100140,756,126.28199005,35.60152054,2,2793,-999,4,-999
202508100140,757,127.43595886,35.97436142,2,3600,-999,61,-999
202508100140,762,127.12610626,35.51977921,2,990,-999,63,-999
202508100140,765,127.13448334,34.89234161,2,5677,-999,51,-999
202508100140,767,127.39745331,34.58853149,2,2768,-999,62,-999
202508100140,768,127.28530884,35.28886032,2,9670,-999,4,-999
202508100140,769,126.38336182,35.19932175,2,3830,-999,62,-999
202508100140,771,126.14463043,34.72692871,2,37695,-999,26,-999
202508100140,773,126.63593292,34.70849991,2,3260,-999,63,-999
202508100140,775,126.63538361,35.17770004,2,1442,-999,63,-999
202508100140,779,126.25808716,33.39268112,2,10821,-999,-997,-999
202508100140,780,126.70437622,33.27717972,2,3525,-999,-997,-999
202508100140,781,126.87770081,33.51990128,2,10586,-999,61,-999
202508100140,782,126.61940002,33.38513947,2,3298,-999,61,-999
202508100140,789,126.29290009,34.87643051,2,12604,-999,44,-999
202508100140,800,129.44367981,36.72565842,2,17917,-999,0,-999
202508100140,801,129.08799744,36.62496948,2,8973,-999,10,-999
202508100140,804,129.33920288,36.19055939,2,12261,-999,0,-999
202508100140,810,128.29850769,35.92552948,2,11175,-999,0,-999
202508100140,811,129.20928955,35.86299133,2,5587,-999,0,-999
202508100140,812,128.28213501,35.69602966,2,7459,-999,10,-999
202508100140,813,128.73182678,35.65404129,2,9334,-999,10,-999
202508100140,815,128.46461487,36.65996170,2,15960,-999,0,-999
202508100140,817,129.22123718,36.78268051,2,5215,-999,4,-999
202508100140,822,128.10165405,36.08127975,2,8479,-999,0,-999
202508100140,823,128.55577087,36.24934006,2,7918,-999,0,-999
202508100140,827,128.74299622,35.82424927,2,13967,-999,0,-999
202508100140,828,128.42384338,35.69018173,2,11300,-999,0,-999
202508100140,832,128.42854309,36.39065933,2,2243,-999,10,-999
202508100140,834,127.94422150,36.44123077,2,9090,-999,4,-999
202508100140,836,128.89601135,36.27943039,2,12128,-999,0,-999
202508100140,844,129.35859680,36.43550873,2,14411,-999,0,-999
202508100140,850,129.49061584,35.78470993,2,15968,-999,0,-999
202508100140,862,126.77919006,33.47055054,2,2308,-999,62,-999
202508100140,876,129.16213989,37.45003128,2,50000,-999,0,-999
202508100140,877,127.80486298,37.31338882,2,18020,-999,0,-999
202508100140,898,129.38600159,35.50482178,2,27040,-999,0,-999
202508100140,899,128.58215332,35.22354126,2,7670,-999,51,-999
202508100140,900,129.14355469,35.62026978,2,10769,-999,0,-999
202508100140,901,129.43530273,35.48677826,2,12925,-999,0,-999
202508100140,907,128.06312561,34.93210983,2,15081,-999,0,-999
202508100140,908,128.75369263,35.11220932,2,2176,-999,63,-999
202508100140,909,128.73825073,34.78773880,2,1435,-999,10,-999
202508100140,911,128.57714844,34.64892960,2,8610,-999,62,-999
202508100140,912,127.77835846,35.52627182,2,1292,-999,63,-999
202508100140,915,128.10177612,35.41352844,2,2337,-999,63,-999
202508100140,917,128.06767273,35.03694153,2,374,-999,63,-999
202508100140,918,128.33088684,34.99052048,2,6134,-999,62,-999
202508100140,919,128.47668457,35.55141830,2,7400,-999,0,-999
202508100140,920,128.39941406,35.29613113,2,2006,-999,63,-999
202508100140,921,128.83140564,34.99308014,2,3519,-999,0,-999
202508100140,923,129.25112915,35.27505112,2,25440,-999,0,-999
202508100140,924,129.36027527,35.35866165,2,37780,-999,0,-999
202508100140,932,127.76663971,35.06058121,2,9440,-999,0,-999
202508100140,940,129.09013367,35.20914078,2,14758,-999,0,-999
202508100140,946,127.81826019,35.77999878,2,687,-999,63,-999
202508100140,974,128.15605164,35.24435043,2,8131,-999,-999,-999
202508100140,982,129.16026306,35.15904999,2,13063,-999,0,-999
202508100140,983,129.09179688,35.05242920,2,50000,-999,51,-999
