TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508192347,90,257.0,4.6,298.0,7.1,239.1,5.4,30.4,0.0,0.0,0.0,0.0,0.0,55.4,1006.1,1008.1,20.5
202508192347,92,280.0,5.6,300.0,8.6,270.0,6.0,29.2,-99.7,0.0,0.0,0.0,0.0,60.0,1001.2,1008.6,20.6
202508192347,93,355.1,0.2,337.7,0.3,16.5,0.5,24.5,0.0,0.0,0.0,0.0,0.0,92.2,1000.3,1011.2,23.2
202508192347,95,215.2,1.3,202.6,1.8,212.1,1.2,25.7,0.0,0.0,0.0,1.4,1.6,92.0,993.7,1011.3,24.3
202508192347,96,210.0,6.5,220.3,9.4,213.4,6.3,27.2,0.0,0.0,0.0,0.0,0.0,94.5,998.9,1010.1,26.2
202508192347,98,123.6,0.4,121.0,0.6,137.4,0.2,25.8,0.0,0.0,0.0,0.3,1.0,98.5,997.8,1010.9,25.5
202508192347,99,230.8,0.7,253.3,1.0,227.6,0.6,24.6,0.0,0.0,0.0,0.0,1.5,99.3,1007.8,1011.3,24.5
202508192347,100,265.1,4.3,258.8,5.9,272.8,3.8,22.7,0.0,0.0,0.0,0.0,0.0,88.7,926.2,1011.1,20.7
202508192347,101,292.9,1.0,292.6,1.4,294.7,0.4,25.2,0.0,0.0,0.0,0.0,0.0,85.2,1001.8,1010.4,22.5
202508192347,102,217.9,3.0,230.0,3.8,213.2,3.4,26.6,0.0,0.0,0.0,0.0,0.0,91.1,1004.2,1008.3,25.0
202508192347,104,222.8,2.3,223.1,3.3,242.9,2.9,29.5,0.0,0.0,0.0,0.0,0.0,64.1,998.9,1007.3,22.0
202508192347,105,270.0,2.9,261.6,4.8,247.6,2.5,30.6,0.0,0.0,0.0,0.0,0.0,57.3,1005.3,1008.3,21.2
202508192347,106,103.0,0.5,170.0,0.8,273.7,0.9,28.2,0.0,0.0,0.0,0.0,0.0,66.2,1004.5,1009.1,21.3
202508192347,108,252.5,2.4,258.3,2.8,239.6,2.0,28.1,0.0,0.0,0.0,0.0,0.0,78.6,1000.2,1009.9,24.0
202508192347,110,210.0,1.5,230.0,1.9,200.0,1.2,27.2,-99.7,0.0,0.0,0.0,0.7,100.0,1009.3,1011.3,27.2
202508192347,112,175.5,2.9,164.2,2.9,199.2,1.6,27.3,0.0,0.0,0.0,0.0,0.0,91.9,1003.0,1010.8,25.9
