TIME,STN,TA,HM,TD,TG,TS,TE0.05,TE0.1,TE0.2,TE0.3,TE0.5,TE1.0,TE1.5,TE3.0,TE5.0,PA,PS
202508312039,90,27.5,85.9,24.9,27.0,27.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1004.7,1006.7
202508312039,92,26.8,88.0,24.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.1,1006.5
202508312039,93,24.6,95.3,23.8,24.7,26.7,28.5,29.7,29.5,29.2,28.7,27.7,26.2,23.0,19.7,997.4,1008.3
202508312039,95,23.7,100.0,23.7,24.3,25.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,990.6,1008.3
202508312039,96,27.7,93.6,26.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.0,1010.2
202508312039,98,24.6,99.9,24.6,23.8,26.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.6,1007.7
202508312039,99,26.3,89.9,24.5,25.7,27.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1004.7,1008.2
202508312039,100,24.3,78.7,20.4,22.7,24.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,923.9,1008.1
202508312039,101,24.8,90.7,23.2,25.4,27.2,30.1,30.4,30.3,29.8,28.7,26.7,25.0,20.8,16.7,999.0,1007.6
202508312039,102,25.7,90.3,24.0,24.8,25.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.7,1004.8
202508312039,104,26.8,93.9,25.7,25.7,27.4,30.5,30.8,30.8,30.1,29.6,26.8,24.6,19.6,15.4,997.1,1005.6
202508312039,105,29.2,76.6,24.7,27.0,29.1,30.8,30.9,31.3,31.1,30.4,28.3,24.9,19.6,16.7,1003.6,1006.6
202508312039,106,29.3,60.8,21.0,25.9,26.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.6,1007.1
202508312039,108,28.8,74.4,23.8,25.7,26.5,27.9,28.5,27.7,27.1,28.3,26.7,26.0,21.5,18.0,996.9,1006.5
202508312039,110,28.1,95.0,27.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1005.9,1007.9
202508312039,112,28.0,82.2,24.7,25.9,27.0,28.4,28.5,28.4,27.8,27.1,26.1,24.3,20.7,16.5,999.8,1007.6
202508312039,113,28.3,83.0,25.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1007.3,1008.1
202508312039,114,27.7,74.2,22.7,24.7,26.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,990.3,1007.1
202508312039,115,27.0,85.8,24.4,25.2,26.4,27.9,28.6,28.8,27.7,26.7,23.5,21.9,17.1,14.4,984.1,1008.9
202508312039,116,23.4,96.4,22.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,939.1,1008.1
202508312039,119,27.7,77.7,23.5,26.5,26.7,29.3,29.3,28.9,28.6,28.2,26.4,24.6,20.0,15.6,1003.4,1007.9
202508312039,121,25.7,81.8,22.4,23.7,26.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,981.6,1008.6
202508312039,127,27.2,72.9,21.9,25.1,26.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.7,1007.6
202508312039,129,26.8,88.4,24.7,25.3,27.8,28.7,29.0,29.2,28.5,27.9,26.0,25.5,19.8,18.2,1005.1,1008.0
202508312039,130,28.0,71.7,22.4,25.6,26.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1002.8,1008.3
202508312039,131,27.7,70.7,21.9,25.7,28.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1001.3,1007.9
202508312039,133,26.6,79.2,22.7,25.0,27.3,31.4,31.3,31.3,30.7,29.9,28.5,26.6,22.6,18.8,1000.9,1008.6
202508312039,135,23.6,93.6,22.5,24.6,25.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,981.0,1008.7
202508312039,136,25.0,91.1,23.4,24.2,25.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,993.9,1009.9
202508312039,137,24.7,95.4,23.9,24.3,26.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.3,1008.3
202508312039,138,28.9,67.3,22.2,27.5,28.8,29.9,30.2,29.8,29.3,27.9,25.3,24.0,20.2,17.3,1008.2,1008.6
