TIME,STN,LON,LAT,S,VIS1,VIS10,WW1,WW15
202508312039,177,126.68772125,36.65758896,2,14520,-999,0,-999
202508312039,184,126.52969360,33.51411057,1,50000,-999,0,-999
202508312039,189,126.56529999,33.24615860,1,50000,-999,0,-999
202508312039,192,128.04003906,35.16378021,2,41815,-999,0,-999
202508312039,201,126.44634247,37.70738983,1,36156,-999,0,-999
202508312039,202,127.49446106,37.48862839,1,13264,-999,0,-999
202508312039,203,127.48420715,37.26398849,1,15854,-999,0,-999
202508312039,211,128.16714478,38.05986023,2,11628,-999,0,-999
202508312039,212,127.88043213,37.68360138,2,12286,-999,0,-999
202508312039,216,128.98928833,37.17037964,1,19505,-999,0,-999
202508312039,217,128.64590454,37.38148880,2,21896,-999,0,-999
202508312039,221,128.19433594,37.15927887,1,11411,-999,0,-999
202508312039,226,127.73415375,36.48760986,1,7487,-999,4,-999
202508312039,232,127.29282379,36.76216888,1,23349,-999,0,-999
202508312039,235,126.55744171,36.32723999,1,35535,-999,0,-999
202508312039,236,126.92079163,36.27241898,1,32071,-999,0,-999
202508312039,238,127.48175049,36.10562897,1,31349,-999,0,-999
202508312039,239,127.24437714,36.48522186,2,19400,-999,0,-999
202508312039,243,126.71656799,35.72961044,1,50000,-999,0,-999
202508312039,244,127.28556061,35.61203003,1,20949,-999,0,-999
202508312039,245,126.83904266,35.56336975,1,34764,-999,0,-999
202508312039,247,127.39652252,35.42129898,1,14848,-999,0,-999
202508312039,248,127.52030945,35.65695953,1,7027,-999,4,-999
202508312039,251,126.69699860,35.42660904,2,50000,-999,0,-999
202508312039,252,126.47783661,35.28366089,2,50000,-999,0,-999
202508312039,253,128.89074707,35.22980881,2,8818,-999,61,-999
202508312039,254,127.12860107,35.37131119,2,13702,-999,0,-999
202508312039,255,128.67260742,35.22655106,2,4348,-999,61,-999
202508312039,257,129.02009583,35.30736923,2,14038,-999,0,-999
202508312039,258,127.21225739,34.76335144,2,50000,-999,-999,-999
202508312039,259,126.78408051,34.64456940,2,38559,-999,0,-999
202508312039,260,126.91950989,34.68886185,1,50000,-999,0,-999
202508312039,261,126.56906891,34.55374908,1,40970,-999,0,-999
202508312039,262,127.27571869,34.61825943,1,35508,-999,0,-999
202508312039,263,128.28811646,35.32257843,2,14181,-999,0,-999
202508312039,264,127.74537659,35.51137924,2,9957,-999,0,-999
202508312039,266,127.69139862,34.94340134,2,7408,-999,10,-999
202508312039,268,126.25846100,34.47296143,2,45190,-999,0,-999
202508312039,269,126.03050232,35.34690094,2,20000,-999,0,-999
202508312039,271,128.91448975,36.94361115,1,4663,-999,10,-999
202508312039,272,128.51687622,36.87182999,1,12939,-999,0,-999
202508312039,273,128.14878845,36.62726974,1,6851,-999,4,-999
202508312039,276,129.04005432,36.43510056,2,4125,-999,10,-999
202508312039,277,129.40925598,36.53337097,1,15672,-999,0,-999
202508312039,278,128.68864441,36.35609818,1,16451,-999,0,-999
202508312039,279,128.32055664,36.13055038,1,50000,-999,0,-999
202508312039,281,128.95140076,35.97742081,1,33496,-999,0,-999
202508312039,283,129.20123291,35.81747055,2,15234,-999,0,-999
202508312039,284,127.90989685,35.66738892,1,15870,-999,0,-999
202508312039,285,128.16993713,35.56504822,1,12801,-999,0,-999
202508312039,288,128.74412537,35.49147034,1,46900,-999,0,-999
202508312039,289,127.87909698,35.41299820,1,18475,-999,0,-999
202508312039,294,128.60458374,34.88817978,1,7878,-999,61,-999
202508312039,295,127.92640686,34.81661987,1,6584,-999,61,-999
202508312039,301,126.11637878,35.09511185,2,30083,-999,0,-999
202508312039,303,125.09722137,34.07249832,2,47690,-999,0,-999
202508312039,309,126.68659973,37.94639969,2,2469,-999,10,-999
202508312039,319,130.87083435,37.53725815,2,26039,-999,0,-999
202508312039,328,126.40599823,33.24940109,2,34674,-999,0,-999
202508312039,400,127.08165741,37.49819946,2,13809,-999,0,-999
202508312039,410,126.91745758,37.49330139,2,14947,-999,0,-999
202508312039,418,126.93904114,37.52489090,2,24990,-999,0,-999
202508312039,494,127.24063873,36.53152084,2,20930,-999,0,-999
202508312039,497,128.85147095,37.57516098,2,22250,-999,0,-999
202508312039,501,125.69818878,37.65890884,2,16185,-999,0,-999
202508312039,504,127.18073273,37.87034988,2,11090,-999,0,-999
202508312039,513,126.01426697,37.06550980,2,46190,-999,0,-999
202508312039,515,126.77388763,37.08452988,2,20143,-999,0,-999
202508312039,516,127.25016785,37.00371170,1,10212,-999,10,-999
202508312039,517,128.47523499,38.38510132,2,32132,-999,0,-999
202508312039,518,128.12109375,38.26958084,2,22295,-999,0,-999
202508312039,519,127.51940918,38.07545090,2,2792,-999,4,-999
202508312039,523,128.82139587,37.89847946,2,10469,-999,0,-999
202508312039,525,128.37724304,37.61233902,2,19602,-999,10,-999
202508312039,526,128.39468384,37.37747955,2,22218,-999,0,-999
202508312039,527,128.64126587,37.21107864,2,15956,-999,0,-999
202508312039,529,129.28584290,37.14155960,2,22715,-999,0,-999
202508312039,530,130.81179810,37.51509857,2,12240,-999,0,-999
202508312039,531,127.55219269,37.89807129,2,4655,-999,4,-999
202508312039,532,127.07348633,37.73476028,2,10635,-999,0,-999
202508312039,534,127.61058044,37.12099838,2,22475,-999,0,-999
202508312039,535,128.18264771,37.71701050,2,6870,-999,4,-999
202508312039,536,127.97241974,37.48759842,2,11987,-999,0,-999
202508312039,537,128.84588623,37.48323059,2,24800,-999,0,-999
202508312039,540,126.89199829,37.63729858,2,20790,-999,0,-999
202508312039,541,127.15055084,37.63404846,2,9946,-999,0,-999
202508312039,542,127.38017273,37.68413925,2,5310,-999,4,-999
202508312039,543,126.54958344,37.49900055,2,24197,-999,0,-999
202508312039,545,126.83847809,37.28102875,2,9198,-999,4,-999
202508312039,546,127.25920105,37.43529129,2,7391,-999,4,-999
202508312039,548,127.63955688,37.26882935,2,16040,-999,0,-999
202508312039,550,127.05271149,37.16930008,2,15171,-999,0,-999
202508312039,551,127.10878754,36.98768997,2,13499,-999,0,-999
202508312039,552,127.42449951,38.27219009,2,3031,-999,4,-999
202508312039,554,128.43713379,38.21438980,2,6590,-999,4,-999
202508312039,556,127.98526764,38.09798813,2,5998,-999,4,-999
202508312039,557,128.31887817,37.95365906,2,17081,-999,0,-999
202508312039,559,128.39727783,37.77804947,2,10428,-999,10,-999
202508312039,561,128.15275574,37.58219147,2,5439,-999,10,-999
202508312039,563,128.68280029,37.46355820,2,39521,-999,0,-999
202508312039,565,126.77794647,37.39154053,2,14312,-999,0,-999
202508312039,566,128.81924438,37.85155106,2,22690,-999,0,-999
202508312039,569,127.15698242,37.58224106,2,11899,-999,0,-999
202508312039,570,126.64232635,37.62319946,2,32228,-999,0,-999
202508312039,571,126.82093811,37.19525146,2,21990,-999,0,-999
202508312039,572,127.12476349,37.42092896,2,11868,-999,0,-999
202508312039,579,128.91329956,37.36684036,2,23374,-999,0,-999
202508312039,580,129.02888489,37.61344910,2,26762,-999,0,-999
202508312039,581,128.77441406,37.11663055,2,7943,-999,0,-999
202508312039,583,128.15510559,37.46463013,2,11895,-999,0,-999
202508312039,586,127.87693787,38.03208923,2,3770,-999,4,-999
202508312039,588,127.64289093,37.79066086,2,3577,-999,4,-999
202508312039,589,126.79026031,37.70235825,2,20000,-999,0,-999
202508312039,590,127.00248718,37.44028091,2,12362,-999,0,-999
202508312039,593,128.54069519,38.00730896,2,30480,-999,0,-999
202508312039,598,126.99050140,37.83118057,2,4736,-999,4,-999
202508312039,601,128.36689758,36.98551941,2,20214,-999,0,-999
202508312039,602,127.46250153,36.86339951,2,11745,-999,0,-999
202508312039,603,127.77758026,36.81612015,2,13350,-999,0,-999
202508312039,604,127.59654999,36.29993820,2,9085,-999,4,-999
202508312039,605,127.75499725,36.15999985,2,9340,-999,4,-999
202508312039,606,126.38807678,37.01060867,2,11435,-999,0,-999
202508312039,609,126.35623169,36.33795929,2,5803,-999,0,-999
202508312039,610,126.44236755,36.52003098,2,19234,-999,0,-999
202508312039,611,127.28056335,36.56666946,2,9202,-999,0,-999
202508312039,612,127.13645935,36.48284149,2,18888,-999,0,-999
202508312039,614,126.70410919,36.06248093,2,16246,-999,0,-999
202508312039,616,126.61739349,36.88935852,2,26910,-999,0,-999
202508312039,617,127.15609741,36.87817001,2,35493,-999,0,-999
202508312039,618,126.77906036,36.42370987,2,20890,-999,0,-999
202508312039,619,127.70240784,36.92296982,2,11350,-999,0,-999
202508312039,623,127.56199646,36.79560089,2,13527,-999,0,-999
202508312039,624,127.65709686,36.62435913,2,11812,-999,0,-999
202508312039,627,126.29640961,36.75851059,2,44991,-999,0,-999
202508312039,628,126.81436920,36.74213028,2,8538,-999,0,-999
202508312039,630,127.79968262,37.04565811,2,12726,-999,0,-999
202508312039,634,126.86535645,36.84577942,2,36720,-999,0,-999
202508312039,635,126.86023712,36.13190079,2,16902,-999,-997,-999
202508312039,636,127.24069977,36.31320190,2,4129,-999,4,-999
202508312039,641,127.52388000,36.54610062,2,15210,-999,0,-999
202508312039,642,127.39585876,36.29129028,2,11480,-999,0,-999
202508312039,644,127.09004211,36.13661957,2,24123,-999,0,-999
202508312039,652,127.07266998,37.98997879,2,2417,-999,10,-999
202508312039,658,126.12142944,36.76829910,2,12127,-999,0,-999
202508312039,661,128.40191650,38.54251099,2,16666,-999,0,-999
202508312039,664,126.45838165,37.22468185,2,18000,-999,0,-999
202508312039,669,126.07582855,36.22919846,2,50000,-999,0,-999
202508312039,671,128.59359741,38.19091034,2,24004,-999,0,-999
202508312039,699,126.46108246,34.98377991,2,31950,-999,0,-999
202508312039,701,127.66835022,36.00167847,2,15131,-999,0,-999
202508312039,702,126.99252319,35.93806839,2,10910,-999,-999,-999
202508312039,703,127.43743134,35.76036072,2,11147,-999,0,-999
202508312039,704,126.47754669,35.62094879,2,37146,-999,0,-999
202508312039,706,126.97265625,35.31021118,2,16168,-999,0,-999
202508312039,708,126.74523926,35.12886047,2,17371,-999,0,-999
202508312039,709,127.49355316,35.20808029,2,50000,-999,0,-999
202508312039,710,126.74397278,35.02503967,2,28174,-999,0,-999
202508312039,711,126.98979950,34.89710999,2,50000,-999,0,-999
202508312039,712,127.51927185,34.90351105,2,14396,-999,0,-999
202508312039,718,126.03646088,34.33303070,2,19430,-999,0,-999
202508312039,719,126.39769745,35.80879974,2,50000,-999,0,-999
202508312039,723,127.30898285,34.02791977,2,50000,-999,0,-999
202508312039,724,126.30156708,33.95782852,2,38259,-999,0,-999
202508312039,727,126.39292908,33.40985870,2,24983,-999,0,-999
202508312039,730,126.76110077,35.27939987,2,49480,-999,0,-999
202508312039,731,126.68634033,34.81666183,2,50000,-999,0,-999
202508312039,732,127.09208679,34.76192093,2,50000,-999,0,-999
202508312039,733,126.89170074,36.04610062,2,17750,-999,0,-999
202508312039,734,127.24572754,35.98551178,2,18669,-999,0,-999
202508312039,736,126.78401184,35.84679031,2,50000,-999,0,-999
202508312039,737,126.87764740,35.80905151,2,33013,-999,0,-999
202508312039,738,126.67388153,35.57947922,2,20000,-999,-997,-999
202508312039,741,126.98515320,35.05670929,2,40366,-999,0,-999
202508312039,748,127.36309814,34.83694077,2,29260,-999,0,-999
202508312039,749,127.12715149,34.53470993,2,41040,-999,0,-999
202508312039,751,126.69380188,33.47930145,2,50000,-999,-997,-999
202508312039,752,126.30599213,33.30456161,2,50000,-999,0,-999
202508312039,753,126.49590302,33.39303970,2,49270,-999,0,-999
202508312039,754,126.52732086,35.06037140,2,50000,-999,0,-999
202508312039,756,126.28199005,35.60152054,2,16681,-999,0,-999
202508312039,757,127.43595886,35.97436142,2,6900,-999,4,-999
202508312039,762,127.12610626,35.51977921,2,12620,-999,0,-999
202508312039,765,127.13448334,34.89234161,2,49000,-999,0,-999
202508312039,767,127.39745331,34.58853149,2,18450,-999,0,-999
202508312039,768,127.28530884,35.28886032,2,50000,-999,0,-999
202508312039,769,126.38336182,35.19932175,2,50000,-999,0,-999
202508312039,771,126.14463043,34.72692871,2,42670,-999,0,-999
202508312039,773,126.63593292,34.70849991,2,50000,-999,0,-999
202508312039,775,126.63538361,35.17770004,2,12957,-999,0,-999
202508312039,779,126.25808716,33.39268112,2,45390,-999,-997,-999
202508312039,780,126.70437622,33.27717972,2,21255,-999,-997,-999
202508312039,781,126.87770081,33.51990128,2,22151,-999,0,-999
202508312039,782,126.61940002,33.38513947,2,17700,-999,0,-999
202508312039,789,126.29290009,34.87643051,2,23250,-999,0,-999
202508312039,800,129.44367981,36.72565842,2,22151,-999,0,-999
202508312039,801,129.08799744,36.62496948,2,2161,-999,10,-999
202508312039,804,129.33920288,36.19055939,2,18597,-999,0,-999
202508312039,811,129.20928955,35.86299133,2,30107,-999,0,-999
202508312039,812,128.28213501,35.69602966,2,6485,-999,10,-999
202508312039,813,128.73182678,35.65404129,2,12701,-999,0,-999
202508312039,815,128.46461487,36.65996170,2,21280,-999,0,-999
202508312039,817,129.22123718,36.78268051,2,3090,-999,4,-999
202508312039,822,128.10165405,36.08127975,2,9385,-999,0,-999
202508312039,823,128.55577087,36.24934006,2,8450,-999,0,-999
202508312039,825,128.38130188,36.03976822,2,28295,-999,0,-999
202508312039,827,128.74299622,35.82424927,2,21145,-999,0,-999
202508312039,828,128.42384338,35.69018173,2,14699,-999,0,-999
202508312039,832,128.42854309,36.39065933,2,9881,-999,0,-999
202508312039,834,127.94422150,36.44123077,2,8900,-999,4,-999
202508312039,836,128.89601135,36.27943039,2,7180,-999,61,-999
202508312039,844,129.35859680,36.43550873,2,17280,-999,0,-999
202508312039,850,129.49061584,35.78470993,2,16795,-999,0,-999
202508312039,862,126.77919006,33.47055054,2,50000,-999,0,-999
202508312039,876,129.16213989,37.45003128,2,37385,-999,0,-999
202508312039,877,127.80486298,37.31338882,2,12630,-999,0,-999
202508312039,898,129.38600159,35.50482178,2,15710,-999,0,-999
202508312039,899,128.58215332,35.22354126,2,6400,-999,61,-999
202508312039,900,129.14355469,35.62026978,2,19585,-999,0,-999
202508312039,901,129.43530273,35.48677826,2,6610,-999,4,-999
202508312039,907,128.06312561,34.93210983,2,6316,-999,62,-999
202508312039,908,128.75369263,35.11220932,2,12314,-999,61,-999
202508312039,909,128.73825073,34.78773880,2,210,-999,62,-999
202508312039,911,128.57714844,34.64892960,2,23991,-999,23,-999
202508312039,912,127.77835846,35.52627182,2,7813,-999,10,-999
202508312039,915,128.10177612,35.41352844,2,8160,-999,0,-999
202508312039,917,128.06767273,35.03694153,2,9267,-999,0,-999
202508312039,918,128.33088684,34.99052048,2,7022,-999,62,-999
202508312039,919,128.47668457,35.55141830,2,10509,-999,16,-999
202508312039,920,128.39941406,35.29613113,2,26571,-999,0,-999
202508312039,921,128.83140564,34.99308014,2,5585,-999,0,-999
202508312039,923,129.25112915,35.27505112,2,10100,-999,0,-999
202508312039,924,129.36027527,35.35866165,2,5020,-999,4,-999
202508312039,932,127.76663971,35.06058121,2,18626,-999,0,-999
202508312039,940,129.09013367,35.20914078,2,24879,-999,61,-999
202508312039,946,127.81826019,35.77999878,2,8709,-999,0,-999
202508312039,974,128.15605164,35.24435043,2,15060,-999,-999,-999
202508312039,982,129.16026306,35.15904999,2,23015,-999,0,-999
202508312039,983,129.09179688,35.05242920,2,35960,-999,51,-999
