TIME,STN,TA,HM,TD,TG,TS,TE0.05,TE0.1,TE0.2,TE0.3,TE0.5,TE1.0,TE1.5,TE3.0,TE5.0,PA,PS
202508101321,90,27.3,65.8,20.3,47.3,39.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.8,1002.8
202508101321,92,26.9,68.0,20.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,995.4,1002.8
202508101321,93,30.4,58.6,21.4,46.0,43.5,34.6,30.7,27.6,27.2,27.7,28.0,25.8,21.2,18.2,990.7,1001.3
202508101321,95,30.1,57.2,20.7,53.5,43.6,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,984.5,1001.7
202508101321,96,26.6,79.0,22.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,991.2,1002.3
202508101321,98,30.3,60.3,21.8,50.0,44.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,988.4,1001.2
202508101321,99,29.6,62.7,21.7,46.7,41.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.8,1002.2
202508101321,100,24.3,67.4,17.9,44.2,36.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,918.9,1002.6
202508101321,101,30.7,48.8,18.7,46.2,39.5,31.4,29.6,28.2,27.3,28.0,26.4,24.1,19.6,16.1,992.1,1000.5
202508101321,102,25.5,78.9,21.6,38.2,49.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.3,1002.4
202508101321,104,28.8,65.2,21.6,44.3,39.6,29.9,28.2,26.4,26.2,26.4,25.6,23.7,18.2,14.5,993.0,1001.4
202508101321,105,30.3,52.3,19.5,52.1,45.0,28.9,28.2,27.0,27.2,27.5,27.7,23.2,17.6,15.0,999.5,1002.5
202508101321,106,27.4,66.0,20.5,43.1,41.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,998.2,1002.8
202508101321,108,30.8,58.7,21.8,46.0,35.0,28.8,27.5,25.0,25.1,27.0,26.0,25.1,19.9,16.7,990.6,1000.1
202508101321,110,31.0,59.0,22.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.8,1001.8
202508101321,112,29.8,64.0,22.3,48.5,41.3,29.6,28.8,27.0,26.3,26.2,25.6,23.6,19.2,15.3,993.7,1001.4
202508101321,113,29.5,61.0,21.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1001.6,1002.4
202508101321,114,30.4,47.0,17.8,45.4,49.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,983.3,999.8
202508101321,115,27.7,75.6,23.0,46.8,57.1,30.2,27.3,25.9,25.2,25.4,22.7,21.1,16.4,14.0,977.3,1001.8
202508101321,116,25.6,60.5,17.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,933.3,1001.3
202508101321,119,31.0,47.9,18.7,44.5,52.5,30.0,27.6,26.4,26.6,26.6,25.8,23.8,18.6,14.8,996.5,1000.9
202508101321,121,31.3,46.4,18.5,48.7,43.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,974.1,1000.4
202508101321,127,30.0,48.1,17.8,46.0,46.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,987.5,1000.2
202508101321,129,29.9,50.9,18.7,42.7,35.2,32.7,30.0,27.2,25.8,25.9,25.0,24.3,18.4,17.3,999.3,1002.1
202508101321,130,28.5,66.6,21.7,43.0,45.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.1,1002.6
202508101321,131,30.2,49.3,18.4,41.3,38.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.3,1000.8
202508101321,133,30.1,55.2,20.1,45.1,40.0,33.2,29.8,27.8,27.6,28.2,27.9,26.5,22.0,18.3,993.8,1001.3
202508101321,135,27.5,63.5,20.0,45.4,43.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,973.8,1000.9
202508101321,136,29.6,55.3,19.7,47.5,43.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,986.3,1001.9
202508101321,137,29.0,60.4,20.6,45.1,38.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,989.7,1000.4
202508101321,138,26.9,71.2,21.2,44.8,35.7,30.5,28.4,27.2,27.3,26.8,24.7,23.2,19.1,16.7,1001.2,1001.6
202508101321,140,29.7,50.9,18.5,51.0,38.5,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.1,1002.2
202508101321,143,28.7,60.7,20.4,33.8,35.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.3,1000.4
202508101321,146,30.8,59.3,22.0,50.1,36.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,994.3,1001.0
202508101321,151,27.0,69.0,20.8,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.7,1001.6
202508101321,152,26.1,65.8,19.2,39.6,33.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,991.5,1000.6
202508101321,155,25.0,86.7,22.6,30.7,29.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.6,1001.6
202508101321,156,29.4,74.4,24.4,42.2,36.2,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,993.3,1001.1
202508101321,159,23.8,92.0,22.4,24.7,27.2,25.1,24.3,24.1,24.7,27.3,26.5,24.9,19.5,18.2,993.0,1000.9
202508101321,160,20.0,99.9,20.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.9
202508101321,162,24.3,94.5,23.4,34.1,31.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.5,1001.0
202508101321,163,27.8,75.0,23.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.4,1001.6
202508101321,165,28.2,82.2,24.9,49.9,35.8,27.2,26.4,26.0,26.4,26.3,26.6,24.5,20.8,17.4,996.4,1001.4
202508101321,167,24.5,92.0,23.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,1000.9,1001.9
202508101321,168,23.1,93.6,22.0,28.4,29.2,23.4,23.2,24.5,26.0,27.5,27.4,24.9,19.6,17.3,994.2,1001.7
202508101321,169,28.5,75.9,23.8,38.0,42.1,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,993.7,1002.1
202508101321,170,28.1,82.2,24.8,33.8,31.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.4,1001.4
202508101321,172,30.2,66.5,23.3,53.0,39.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,995.1,1000.9
202508101321,174,25.7,85.6,23.1,35.2,31.4,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,981.6,1000.1
202508101321,175,23.9,99.9,23.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,949.3,1002.2
202508101321,177,30.0,58.6,21.0,46.0,45.0,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.6,1000.7
202508101321,181,29.7,51.7,18.7,44.4,35.9,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,997.8,1001.5
202508101321,182,27.3,89.0,25.3,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,-99.7,999.5,1002.2
202508101321,184,29.3,73.6,24.1,31.3,30.8,30.4,30.6,30.1,29.9,30.0,28.7,27.9,25.8,21.1,999.3,1001.6
