TIME,STN,LON,LAT,S,VIS1,VIS10,WW1,WW15
202508161914,90,128.56472778,38.25085068,1,50000,-999,53,-999
202508161914,95,127.30419922,38.14786911,2,50000,-999,0,-999
202508161914,98,127.06069946,37.90187836,2,50000,-999,0,-999
202508161914,99,126.76647949,37.88589096,2,50000,-999,0,-999
202508161914,100,128.71833801,37.67713165,2,47946,-999,0,-999
202508161914,101,127.73570251,37.90261841,2,50000,-999,0,-999
202508161914,102,124.71237183,37.97396088,2,22144,-999,0,-999
202508161914,104,128.85534668,37.80456161,1,36472,-999,0,-999
202508161914,105,128.89099121,37.75146866,2,50000,-999,0,-999
202508161914,106,129.12432861,37.50709152,2,50000,-999,0,-999
202508161914,108,126.96579742,37.57141876,1,50000,-999,0,-999
202508161914,112,126.62490082,37.47771835,1,50000,-999,0,-999
202508161914,114,127.94658661,37.33749008,1,50000,-999,0,-999
202508161914,115,130.89863586,37.48128891,1,40600,-999,0,-999
202508161914,119,126.98300171,37.25746155,2,50000,-999,-999,-999
202508161914,121,128.45742798,37.18125916,1,44870,-999,0,-999
202508161914,127,127.95249939,36.97045135,2,50000,-999,0,-999
202508161914,129,126.49389648,36.77658081,2,36966,-999,-999,-999
202508161914,131,127.44065857,36.63924026,2,50000,-999,0,-999
202508161914,133,127.37210083,36.37199020,1,50000,-999,0,-999
202508161914,135,127.99458313,36.22024918,2,45914,-999,0,-999
202508161914,136,128.70733643,36.57292938,2,50000,-999,0,-999
202508161914,137,128.15740967,36.40837097,2,49424,-999,0,-999
202508161914,138,129.38002014,36.03200912,2,50000,-999,0,-999
202508161914,143,128.65295410,35.87797165,2,50000,-999,0,-999
202508161914,146,127.11717987,35.84091949,2,50000,-999,0,-999
202508161914,155,128.57281494,35.17018890,1,50000,-999,0,-999
202508161914,156,126.89156342,35.17293930,1,50000,-999,0,-999
202508161914,159,129.03202820,35.10467911,1,41915,-999,0,-999
202508161914,165,126.38150787,34.81732178,1,50000,-999,0,-999
202508161914,168,127.74063110,34.73928833,2,50000,-999,0,-999
202508161914,169,125.45104980,34.68719101,2,24054,-999,0,-999
202508161914,170,126.70182037,34.39590073,1,50000,-999,0,-999
202508161914,172,126.59899902,35.34823990,2,50000,-999,0,-999
202508161914,174,127.36940002,35.02040100,1,45785,-999,0,-999
202508161914,177,126.68772125,36.65758896,2,50000,-999,0,-999
202508161914,184,126.52969360,33.51411057,1,50000,-999,0,-999
202508161914,189,126.56529999,33.24615860,1,50000,-999,0,-999
202508161914,192,128.04003906,35.16378021,2,50000,-999,0,-999
202508161914,201,126.44634247,37.70738983,1,50000,-999,0,-999
202508161914,202,127.49446106,37.48862839,1,50000,-999,0,-999
202508161914,203,127.48420715,37.26398849,1,50000,-999,0,-999
202508161914,211,128.16714478,38.05986023,2,50000,-999,0,-999
202508161914,212,127.88043213,37.68360138,2,41353,-999,0,-999
202508161914,216,128.98928833,37.17037964,1,50000,-999,0,-999
202508161914,217,128.64590454,37.38148880,2,31187,-999,0,-999
202508161914,221,128.19433594,37.15927887,1,48949,-999,0,-999
202508161914,226,127.73415375,36.48760986,1,48332,-999,0,-999
202508161914,232,127.29282379,36.76216888,1,50000,-999,0,-999
202508161914,235,126.55744171,36.32723999,1,50000,-999,0,-999
202508161914,236,126.92079163,36.27241898,1,50000,-999,0,-999
202508161914,238,127.48175049,36.10562897,1,50000,-999,0,-999
202508161914,239,127.24437714,36.48522186,2,28800,-999,0,-999
202508161914,243,126.71656799,35.72961044,1,50000,-999,0,-999
202508161914,244,127.28556061,35.61203003,1,50000,-999,0,-999
202508161914,245,126.83904266,35.56336975,1,50000,-999,0,-999
202508161914,247,127.39652252,35.42129898,1,49698,-999,0,-999
202508161914,248,127.52030945,35.65695953,1,50000,-999,0,-999
202508161914,251,126.69699860,35.42660904,2,50000,-999,0,-999
202508161914,252,126.47783661,35.28366089,2,50000,-999,0,-999
202508161914,253,128.89074707,35.22980881,2,30782,-999,0,-999
202508161914,254,127.12860107,35.37131119,2,50000,-999,0,-999
202508161914,257,129.02009583,35.30736923,2,33069,-999,0,-999
202508161914,258,127.21225739,34.76335144,2,46655,-999,-999,-999
202508161914,259,126.78408051,34.64456940,2,43394,-999,0,-999
202508161914,260,126.91950989,34.68886185,1,50000,-999,0,-999
202508161914,261,126.56906891,34.55374908,1,50000,-999,0,-999
202508161914,262,127.27571869,34.61825943,1,50000,-999,0,-999
202508161914,263,128.28811646,35.32257843,2,28710,-999,0,-999
202508161914,264,127.74537659,35.51137924,2,50000,-999,0,-999
202508161914,266,127.69139862,34.94340134,2,50000,-999,0,-999
202508161914,268,126.25846100,34.47296143,2,47304,-999,0,-999
202508161914,269,126.03050232,35.34690094,2,20000,-999,0,-999
202508161914,271,128.91448975,36.94361115,1,29526,-999,0,-999
202508161914,272,128.51687622,36.87182999,1,44982,-999,0,-999
202508161914,273,128.14878845,36.62726974,1,37178,-999,0,-999
202508161914,276,129.04005432,36.43510056,2,50000,-999,0,-999
202508161914,277,129.40925598,36.53337097,1,50000,-999,0,-999
202508161914,278,128.68864441,36.35609818,1,50000,-999,0,-999
202508161914,279,128.32055664,36.13055038,1,50000,-999,0,-999
202508161914,281,128.95140076,35.97742081,1,50000,-999,0,-999
202508161914,283,129.20123291,35.81747055,2,29679,-999,0,-999
202508161914,284,127.90989685,35.66738892,1,50000,-999,0,-999
202508161914,285,128.16993713,35.56504822,1,50000,-999,0,-999
202508161914,288,128.74412537,35.49147034,1,50000,-999,0,-999
202508161914,289,127.87909698,35.41299820,1,50000,-999,0,-999
202508161914,294,128.60458374,34.88817978,1,50000,-999,0,-999
202508161914,295,127.92640686,34.81661987,1,48601,-999,0,-999
202508161914,301,126.11637878,35.09511185,2,16226,-999,0,-999
202508161914,303,125.09722137,34.07249832,2,50000,-999,0,-999
202508161914,309,126.68659973,37.94639969,2,35057,-999,0,-999
202508161914,319,130.87083435,37.53725815,2,50000,-999,0,-999
202508161914,328,126.40599823,33.24940109,2,38281,-999,0,-999
202508161914,400,127.08165741,37.49819946,2,50000,-999,0,-999
202508161914,410,126.91745758,37.49330139,2,50000,-999,0,-999
202508161914,494,127.24063873,36.53152084,2,50000,-999,0,-999
202508161914,497,128.85147095,37.57516098,2,30440,-999,0,-999
202508161914,501,125.69818878,37.65890884,2,42545,-999,0,-999
202508161914,504,127.18073273,37.87034988,2,50000,-999,0,-999
202508161914,513,126.01426697,37.06550980,2,34590,-999,0,-999
202508161914,515,126.77388763,37.08452988,2,50000,-999,0,-999
202508161914,516,127.25016785,37.00371170,1,28031,-999,0,-999
202508161914,517,128.47523499,38.38510132,2,50000,-999,0,-999
202508161914,519,127.51940918,38.07545090,2,50000,-999,0,-999
202508161914,522,127.98380280,37.78712082,2,36430,-999,0,-999
202508161914,523,128.82139587,37.89847946,2,34776,-999,0,-999
202508161914,525,128.37724304,37.61233902,2,18768,-999,0,-999
202508161914,526,128.39468384,37.37747955,2,42620,-999,0,-999
202508161914,527,128.64126587,37.21107864,2,32203,-999,0,-999
202508161914,529,129.28584290,37.14155960,2,50000,-999,0,-999
202508161914,530,130.81179810,37.51509857,2,20000,-999,0,-999
202508161914,531,127.55219269,37.89807129,2,50000,-999,0,-999
202508161914,532,127.07348633,37.73476028,2,50000,-999,0,-999
202508161914,534,127.61058044,37.12099838,2,50000,-999,0,-999
202508161914,535,128.18264771,37.71701050,2,16645,-999,0,-999
202508161914,536,127.97241974,37.48759842,2,49699,-999,0,-999
202508161914,537,128.84588623,37.48323059,2,33180,-999,0,-999
202508161914,540,126.89199829,37.63729858,2,50000,-999,0,-999
202508161914,541,127.15055084,37.63404846,2,37598,-999,0,-999
202508161914,542,127.38017273,37.68413925,2,44850,-999,0,-999
202508161914,543,126.54958344,37.49900055,2,48298,-999,0,-999
202508161914,545,126.83847809,37.28102875,2,50000,-999,0,-999
202508161914,546,127.25920105,37.43529129,2,50000,-999,0,-999
202508161914,548,127.63955688,37.26882935,2,50000,-999,0,-999
202508161914,549,127.22177887,37.27011108,2,32859,-999,0,-999
202508161914,550,127.05271149,37.16930008,2,39627,-999,0,-999
202508161914,551,127.10878754,36.98768997,2,30857,-999,0,-999
202508161914,552,127.42449951,38.27219009,2,50000,-999,0,-999
202508161914,554,128.43713379,38.21438980,2,18500,-999,0,-999
202508161914,555,127.69091797,38.08356094,2,47700,-999,0,-999
202508161914,556,127.98526764,38.09798813,2,47191,-999,0,-999
202508161914,557,128.31887817,37.95365906,2,50000,-999,0,-999
202508161914,559,128.39727783,37.77804947,2,23373,-999,0,-999
202508161914,561,128.15275574,37.58219147,2,19202,-999,0,-999
202508161914,563,128.68280029,37.46355820,2,44531,-999,0,-999
202508161914,565,126.77794647,37.39154053,2,50000,-999,0,-999
202508161914,566,128.81924438,37.85155106,2,50000,-999,0,-999
202508161914,569,127.15698242,37.58224106,2,21001,-999,0,-999
202508161914,570,126.64232635,37.62319946,2,50000,-999,0,-999
202508161914,571,126.82093811,37.19525146,2,50000,-999,0,-999
202508161914,572,127.12476349,37.42092896,2,50000,-999,0,-999
202508161914,579,128.91329956,37.36684036,2,28193,-999,0,-999
202508161914,580,129.02888489,37.61344910,2,43354,-999,0,-999
202508161914,583,128.15510559,37.46463013,2,30585,-999,0,-999
202508161914,586,127.87693787,38.03208923,2,50000,-999,0,-999
202508161914,588,127.64289093,37.79066086,2,50000,-999,0,-999
202508161914,589,126.79026031,37.70235825,2,20000,-999,0,-999
202508161914,601,128.36689758,36.98551941,2,27652,-999,0,-999
202508161914,602,127.46250153,36.86339951,2,49790,-999,0,-999
202508161914,603,127.77758026,36.81612015,2,12710,-999,0,-999
202508161914,604,127.59654999,36.29993820,2,50000,-999,0,-999
202508161914,605,127.75499725,36.15999985,2,50000,-999,0,-999
202508161914,606,126.38807678,37.01060867,2,20319,-999,0,-999
202508161914,609,126.35623169,36.33795929,2,40905,-999,0,-999
202508161914,610,126.44236755,36.52003098,2,22942,-999,0,-999
202508161914,611,127.28056335,36.56666946,2,49967,-999,0,-999
202508161914,612,127.13645935,36.48284149,2,50000,-999,0,-999
202508161914,614,126.70410919,36.06248093,2,22711,-999,0,-999
202508161914,616,126.61739349,36.88935852,2,50000,-999,0,-999
202508161914,617,127.15609741,36.87817001,2,50000,-999,0,-999
202508161914,618,126.77906036,36.42370987,2,50000,-999,0,-999
202508161914,619,127.70240784,36.92296982,2,50000,-999,0,-999
202508161914,623,127.56199646,36.79560089,2,50000,-999,0,-999
202508161914,624,127.65709686,36.62435913,2,29945,-999,0,-999
202508161914,627,126.29640961,36.75851059,2,50000,-999,0,-999
202508161914,628,126.81436920,36.74213028,2,50000,-999,0,-999
202508161914,630,127.79968262,37.04565811,2,35758,-999,0,-999
202508161914,634,126.86535645,36.84577942,2,50000,-999,0,-999
202508161914,635,126.86023712,36.13190079,2,50000,-999,-997,-999
